,freq,fake,reliable,idf_weight,fakeness_score 
further,"(13, 23)","(0.15322238461175805, 23.31600683000437)","(0.0, 0.0)",2.875286120478124,-0.9999999998503706
mayb,"(13, 23)","(0.15322238461175805, 23.31600683000437)","(0.0, 0.0)",2.875286120478124,-0.9999999998503706
singl,"(18, 23)","(0.21215407100089578, 23.31600683000437)","(0.0, 0.0)",2.571772582809662,-0.9999999998503706
strong,"(13, 23)","(0.15322238461175805, 23.31600683000437)","(0.0, 0.0)",2.875286120478124,-0.9999999998503706
account,"(12, 23)","(0.1414360473339305, 23.31600683000437)","(0.0, 0.0)",2.9488486876551407,-0.9999999998503706
differ,"(12, 23)","(0.12964971005610298, 22.302267402612877)","(0.684931506849315, 73.78323699421965)",2.9488486876551407,0.819128988513528
futur,"(16, 23)","(0.1885813964452407, 23.31600683000437)","(0.0, 0.0)",2.682382454353632,-0.9999999998503706
less,"(19, 23)","(0.22394040827872333, 23.31600683000437)","(0.0, 0.0)",2.520741102797216,-0.9999999998503706
domain,"(6, 23)","(0.05893168638913772, 22.302267402612877)","(0.684931506849315, 73.78323699421965)",3.561366133814977,0.819128988513528
quit,"(13, 23)","(0.15322238461175805, 23.31600683000437)","(0.0, 0.0)",2.875286120478124,-0.9999999998503706
trust,"(6, 22)","(0.07071802366696525, 22.302267402612877)","(0.0, 0.0)",3.561366133814977,-0.9999999995876383
four,"(20, 22)","(0.22394040827872333, 21.28852797522138)","(0.684931506849315, 73.78323699421965)",2.4721878773802253,0.843428322630712
total,"(13, 22)","(0.15322238461175805, 22.302267402612877)","(0.0, 0.0)",2.875286120478124,-0.9999999995876383
fals,"(12, 22)","(0.1414360473339305, 22.302267402612877)","(0.0, 0.0)",2.9488486876551407,-0.9999999995876383
rather,"(14, 22)","(0.15322238461175805, 21.28852797522138)","(0.684931506849315, 73.78323699421965)",2.806766174041368,0.843428322630712
anyth,"(16, 22)","(0.1885813964452407, 22.302267402612877)","(0.0, 0.0)",2.682382454353632,-0.9999999995876383
highli,"(16, 22)","(0.1885813964452407, 22.302267402612877)","(0.0, 0.0)",2.682382454353632,-0.9999999995876383
investor,"(9, 22)","(0.10607703550044789, 22.302267402612877)","(0.0, 0.0)",3.2089254940150327,-0.9999999995876383
sure,"(16, 22)","(0.1885813964452407, 22.302267402612877)","(0.0, 0.0)",2.682382454353632,-0.9999999995876383
tell,"(17, 22)","(0.1885813964452407, 21.28852797522138)","(0.684931506849315, 73.78323699421965)",2.6255489795904663,0.843428322630712
believ,"(20, 22)","(0.23572674555655088, 22.302267402612877)","(0.0, 0.0)",2.4721878773802253,-0.9999999995876383
wrong,"(12, 22)","(0.1414360473339305, 22.302267402612877)","(0.0, 0.0)",2.9488486876551407,-0.9999999995876383
physic,"(12, 22)","(0.1414360473339305, 22.302267402612877)","(0.0, 0.0)",2.9488486876551407,-0.9999999995876383
among,"(17, 22)","(0.20036773372306824, 22.302267402612877)","(0.0, 0.0)",2.6255489795904663,-0.9999999995876383
polic,"(9, 22)","(0.10607703550044789, 22.302267402612877)","(0.0, 0.0)",3.2089254940150327,-0.9999999995876383
relationship,"(10, 22)","(0.11786337277827544, 22.302267402612877)","(0.0, 0.0)",3.114515809543958,-0.9999999995876383
societi,"(12, 22)","(0.1414360473339305, 22.302267402612877)","(0.0, 0.0)",2.9488486876551407,-0.9999999995876383
close,"(18, 22)","(0.21215407100089578, 22.302267402612877)","(0.0, 0.0)",2.571772582809662,-0.9999999995876383
hard,"(15, 22)","(0.17679505916741314, 22.302267402612877)","(0.0, 0.0)",2.7426416458718292,-0.9999999995876383
feed,"(5, 22)","(0.05893168638913772, 22.302267402612877)","(0.0, 0.0)",3.713172146682981,-0.9999999995876383
left,"(13, 22)","(0.15322238461175805, 22.302267402612877)","(0.0, 0.0)",2.875286120478124,-0.9999999995876383
school,"(14, 22)","(0.15322238461175805, 21.28852797522138)","(0.684931506849315, 73.78323699421965)",2.806766174041368,0.843428322630712
food,"(13, 22)","(0.15322238461175805, 22.302267402612877)","(0.0, 0.0)",2.875286120478124,-0.9999999995876383
billion,"(11, 22)","(0.12964971005610298, 22.302267402612877)","(0.0, 0.0)",3.028255465259551,-0.9999999995876383
easili,"(19, 22)","(0.22394040827872333, 22.302267402612877)","(0.0, 0.0)",2.520741102797216,-0.9999999995876383
4,"(13, 22)","(0.1414360473339305, 18.247309693046898)","(0.684931506849315, 295.1329479768786)",2.875286120478124,0.9999994859296646
everyon,"(19, 22)","(0.22394040827872333, 22.302267402612877)","(0.0, 0.0)",2.520741102797216,-0.9999999995876383
local,"(13, 22)","(0.15322238461175805, 22.302267402612877)","(0.0, 0.0)",2.875286120478124,-0.9999999995876383
street,"(7, 22)","(0.0825043609447928, 22.302267402612877)","(0.0, 0.0)",3.4295968561838532,-0.9999999995876383
man,"(13, 21)","(0.15322238461175805, 21.28852797522138)","(0.0, 0.0)",2.875286120478124,-0.9999999988635776
inflat,"(7, 21)","(0.0825043609447928, 21.28852797522138)","(0.0, 0.0)",3.4295968561838532,-0.9999999988635776
near,"(15, 21)","(0.17679505916741314, 21.28852797522138)","(0.0, 0.0)",2.7426416458718292,-0.9999999988635776
laser,"(1, 21)","(0.011786337277827543, 21.28852797522138)","(0.0, 0.0)",4.779523573132869,-0.9999999988635776
young,"(11, 21)","(0.12964971005610298, 21.28852797522138)","(0.0, 0.0)",3.028255465259551,-0.9999999988635776
trilater,"(1, 21)","(0.011786337277827543, 21.28852797522138)","(0.0, 0.0)",4.779523573132869,-0.9999999988635776
3,"(13, 21)","(0.15322238461175805, 21.28852797522138)","(0.0, 0.0)",2.875286120478124,-0.9999999988635776
ga,"(10, 21)","(0.11786337277827544, 21.28852797522138)","(0.0, 0.0)",3.114515809543958,-0.9999999988635776
5,"(15, 21)","(0.17679505916741314, 21.28852797522138)","(0.0, 0.0)",2.7426416458718292,-0.9999999988635776
campaign,"(14, 21)","(0.1650087218895856, 21.28852797522138)","(0.0, 0.0)",2.806766174041368,-0.9999999988635776
middl,"(13, 21)","(0.15322238461175805, 21.28852797522138)","(0.0, 0.0)",2.875286120478124,-0.9999999988635776
access,"(14, 21)","(0.1650087218895856, 21.28852797522138)","(0.0, 0.0)",2.806766174041368,-0.9999999988635776
diseas,"(7, 21)","(0.0825043609447928, 21.28852797522138)","(0.0, 0.0)",3.4295968561838532,-0.9999999988635776
messag,"(8, 21)","(0.09429069822262034, 21.28852797522138)","(0.0, 0.0)",3.313186504339442,-0.9999999988635776
latest,"(16, 21)","(0.17679505916741314, 20.274788547829885)","(0.684931506849315, 73.78323699421965)",2.682382454353632,0.8666796730228161
earli,"(18, 21)","(0.20036773372306824, 19.261049120438393)","(0.684931506849315, 147.5664739884393)",2.571772582809662,0.9974445443434568
ye,"(13, 21)","(0.15322238461175805, 21.28852797522138)","(0.0, 0.0)",2.875286120478124,-0.9999999988635776
addit,"(14, 21)","(0.1650087218895856, 21.28852797522138)","(0.0, 0.0)",2.806766174041368,-0.9999999988635776
thought,"(17, 21)","(0.1885813964452407, 19.261049120438393)","(0.684931506849315, 147.5664739884393)",2.6255489795904663,0.9974445443434568
east,"(11, 21)","(0.12964971005610298, 21.28852797522138)","(0.0, 0.0)",3.028255465259551,-0.9999999988635776
true,"(16, 20)","(0.1885813964452407, 20.274788547829885)","(0.0, 0.0)",2.682382454353632,-0.9999999968681482
spiritu,"(5, 20)","(0.05893168638913772, 20.274788547829885)","(0.0, 0.0)",3.713172146682981,-0.9999999968681482
committe,"(8, 20)","(0.09429069822262034, 20.274788547829885)","(0.0, 0.0)",3.313186504339442,-0.9999999968681482
member,"(14, 20)","(0.1650087218895856, 20.274788547829885)","(0.0, 0.0)",2.806766174041368,-0.9999999968681482
korean,"(4, 20)","(0.04714534911131017, 20.274788547829885)","(0.0, 0.0)",3.892220378131966,-0.9999999968681482
massiv,"(13, 20)","(0.15322238461175805, 20.274788547829885)","(0.0, 0.0)",2.875286120478124,-0.9999999968681482
fund,"(11, 20)","(0.12964971005610298, 20.274788547829885)","(0.0, 0.0)",3.028255465259551,-0.9999999968681482
ent,"(1, 20)","(0.011786337277827543, 20.274788547829885)","(0.0, 0.0)",4.779523573132869,-0.9999999968681482
suppli,"(12, 20)","(0.1414360473339305, 20.274788547829885)","(0.0, 0.0)",2.9488486876551407,-0.9999999968681482
everyth,"(17, 20)","(0.1885813964452407, 19.261049120438393)","(0.684931506849315, 73.78323699421965)",2.6255489795904663,0.8886244993382408
away,"(18, 20)","(0.20036773372306824, 19.261049120438393)","(0.684931506849315, 73.78323699421965)",2.571772582809662,0.8886244993382408
happen,"(11, 20)","(0.12964971005610298, 20.274788547829885)","(0.0, 0.0)",3.028255465259551,-0.9999999968681482
deal,"(12, 20)","(0.1414360473339305, 20.274788547829885)","(0.0, 0.0)",2.9488486876551407,-0.9999999968681482
demand,"(13, 20)","(0.15322238461175805, 20.274788547829885)","(0.0, 0.0)",2.875286120478124,-0.9999999968681482
scienc,"(10, 20)","(0.11786337277827544, 20.274788547829885)","(0.0, 0.0)",3.114515809543958,-0.9999999968681482
exampl,"(15, 20)","(0.17679505916741314, 20.274788547829885)","(0.0, 0.0)",2.7426416458718292,-0.9999999968681482
univers,"(11, 20)","(0.12964971005610298, 20.274788547829885)","(0.0, 0.0)",3.028255465259551,-0.9999999968681482
short,"(16, 20)","(0.17679505916741314, 19.261049120438393)","(0.684931506849315, 73.78323699421965)",2.682382454353632,0.8886244993382408
contact,"(15, 20)","(0.17679505916741314, 20.274788547829885)","(0.0, 0.0)",2.7426416458718292,-0.9999999968681482
place,"(15, 20)","(0.17679505916741314, 20.274788547829885)","(0.0, 0.0)",2.7426416458718292,-0.9999999968681482
averag,"(14, 20)","(0.1650087218895856, 20.274788547829885)","(0.0, 0.0)",2.806766174041368,-0.9999999968681482
section,"(10, 20)","(0.11786337277827544, 20.274788547829885)","(0.0, 0.0)",3.114515809543958,-0.9999999968681482
bit,"(14, 20)","(0.1650087218895856, 20.274788547829885)","(0.0, 0.0)",2.806766174041368,-0.9999999968681482
isnt,"(18, 20)","(0.21215407100089578, 20.274788547829885)","(0.0, 0.0)",2.571772582809662,-0.9999999968681482
offici,"(13, 20)","(0.15322238461175805, 20.274788547829885)","(0.0, 0.0)",2.875286120478124,-0.9999999968681482
sourc,"(13, 19)","(0.15322238461175805, 19.261049120438393)","(0.0, 0.0)",2.875286120478124,-0.9999999913689697
wall,"(6, 19)","(0.07071802366696525, 19.261049120438393)","(0.0, 0.0)",3.561366133814977,-0.9999999913689697
experi,"(9, 19)","(0.10607703550044789, 19.261049120438393)","(0.0, 0.0)",3.2089254940150327,-0.9999999913689697
googl,"(8, 19)","(0.09429069822262034, 19.261049120438393)","(0.0, 0.0)",3.313186504339442,-0.9999999913689697
behind,"(13, 19)","(0.15322238461175805, 19.261049120438393)","(0.0, 0.0)",2.875286120478124,-0.9999999913689697
whole,"(15, 19)","(0.1650087218895856, 18.247309693046898)","(0.684931506849315, 73.78323699421965)",2.7426416458718292,0.9090032875005303
syria,"(9, 19)","(0.10607703550044789, 19.261049120438393)","(0.0, 0.0)",3.2089254940150327,-0.9999999913689697
germani,"(11, 19)","(0.12964971005610298, 19.261049120438393)","(0.0, 0.0)",3.028255465259551,-0.9999999913689697
goe,"(17, 19)","(0.20036773372306824, 19.261049120438393)","(0.0, 0.0)",2.6255489795904663,-0.9999999913689697
internet,"(9, 19)","(0.10607703550044789, 19.261049120438393)","(0.0, 0.0)",3.2089254940150327,-0.9999999913689697
servic,"(10, 19)","(0.11786337277827544, 19.261049120438393)","(0.0, 0.0)",3.114515809543958,-0.9999999913689697
neg,"(7, 19)","(0.0825043609447928, 19.261049120438393)","(0.0, 0.0)",3.4295968561838532,-0.9999999913689697
probabl,"(12, 19)","(0.1414360473339305, 19.261049120438393)","(0.0, 0.0)",2.9488486876551407,-0.9999999913689697
ukrain,"(3, 19)","(0.035359011833482626, 19.261049120438393)","(0.0, 0.0)",4.110473944151985,-0.9999999913689697
januari,"(11, 19)","(0.11786337277827544, 18.247309693046898)","(0.684931506849315, 73.78323699421965)",3.028255465259551,0.9090032875005303
name,"(14, 19)","(0.1650087218895856, 19.261049120438393)","(0.0, 0.0)",2.806766174041368,-0.9999999913689697
region,"(12, 19)","(0.1414360473339305, 19.261049120438393)","(0.0, 0.0)",2.9488486876551407,-0.9999999913689697
percent,"(9, 19)","(0.10607703550044789, 19.261049120438393)","(0.0, 0.0)",3.2089254940150327,-0.9999999913689697
imag,"(8, 19)","(0.09429069822262034, 19.261049120438393)","(0.0, 0.0)",3.313186504339442,-0.9999999913689697
facebook,"(10, 19)","(0.10607703550044789, 18.247309693046898)","(0.684931506849315, 73.78323699421965)",3.114515809543958,0.9090032875005303
commun,"(11, 19)","(0.12964971005610298, 19.261049120438393)","(0.0, 0.0)",3.028255465259551,-0.9999999913689697
took,"(14, 18)","(0.1650087218895856, 18.247309693046898)","(0.0, 0.0)",2.806766174041368,-0.999999976213854
announc,"(13, 18)","(0.1414360473339305, 16.21983083826391)","(0.684931506849315, 147.5664739884393)",2.875286120478124,0.9993918333227163
15,"(15, 18)","(0.1650087218895856, 17.233570265655406)","(0.684931506849315, 73.78323699421965)",2.7426416458718292,0.9275680481005324
former,"(10, 18)","(0.11786337277827544, 18.247309693046898)","(0.0, 0.0)",3.114515809543958,-0.999999976213854
default,"(5, 18)","(0.05893168638913772, 18.247309693046898)","(0.0, 0.0)",3.713172146682981,-0.999999976213854
natur,"(14, 18)","(0.1650087218895856, 18.247309693046898)","(0.0, 0.0)",2.806766174041368,-0.999999976213854
6,"(14, 18)","(0.1650087218895856, 18.247309693046898)","(0.0, 0.0)",2.806766174041368,-0.999999976213854
execut,"(8, 18)","(0.09429069822262034, 18.247309693046898)","(0.0, 0.0)",3.313186504339442,-0.999999976213854
hous,"(12, 18)","(0.1414360473339305, 18.247309693046898)","(0.0, 0.0)",2.9488486876551407,-0.999999976213854
avoid,"(12, 18)","(0.1414360473339305, 18.247309693046898)","(0.0, 0.0)",2.9488486876551407,-0.999999976213854
certainli,"(14, 18)","(0.1650087218895856, 18.247309693046898)","(0.0, 0.0)",2.806766174041368,-0.999999976213854
amino,"(2, 18)","(0.023572674555655086, 18.247309693046898)","(0.0, 0.0)",4.390058806371146,-0.999999976213854
alp,"(1, 18)","(0.011786337277827543, 18.247309693046898)","(0.0, 0.0)",4.779523573132869,-0.999999976213854
citi,"(12, 18)","(0.12964971005610298, 15.206091410872416)","(0.684931506849315, 221.34971098265896)",2.9488486876551407,0.9999974090903136
million,"(9, 18)","(0.10607703550044789, 18.247309693046898)","(0.0, 0.0)",3.2089254940150327,-0.999999976213854
dark,"(7, 18)","(0.0825043609447928, 18.247309693046898)","(0.0, 0.0)",3.4295968561838532,-0.999999976213854
california,"(13, 18)","(0.1414360473339305, 17.233570265655406)","(0.684931506849315, 73.78323699421965)",2.875286120478124,0.9275680481005324
multipl,"(17, 18)","(0.20036773372306824, 18.247309693046898)","(0.0, 0.0)",2.6255489795904663,-0.999999976213854
storm,"(6, 18)","(0.07071802366696525, 18.247309693046898)","(0.0, 0.0)",3.561366133814977,-0.999999976213854
want,"(10, 18)","(0.09429069822262034, 16.21983083826391)","(1.36986301369863, 147.5664739884393)",3.114515809543958,0.9993918333227163
seen,"(17, 18)","(0.20036773372306824, 18.247309693046898)","(0.0, 0.0)",2.6255489795904663,-0.999999976213854
12,"(11, 18)","(0.12964971005610298, 18.247309693046898)","(0.0, 0.0)",3.028255465259551,-0.999999976213854
though,"(15, 18)","(0.17679505916741314, 18.247309693046898)","(0.0, 0.0)",2.7426416458718292,-0.999999976213854
anxieti,"(4, 18)","(0.04714534911131017, 18.247309693046898)","(0.0, 0.0)",3.892220378131966,-0.999999976213854
terrorist,"(9, 18)","(0.10607703550044789, 18.247309693046898)","(0.0, 0.0)",3.2089254940150327,-0.999999976213854
updat,"(7, 18)","(0.07071802366696525, 17.233570265655406)","(0.684931506849315, 73.78323699421965)",3.4295968561838532,0.9275680481005324
cant,"(11, 18)","(0.12964971005610298, 18.247309693046898)","(0.0, 0.0)",3.028255465259551,-0.999999976213854
nuclear,"(7, 18)","(0.0825043609447928, 18.247309693046898)","(0.0, 0.0)",3.4295968561838532,-0.999999976213854
revenu,"(6, 18)","(0.07071802366696525, 18.247309693046898)","(0.0, 0.0)",3.561366133814977,-0.999999976213854
ive,"(9, 18)","(0.10607703550044789, 18.247309693046898)","(0.0, 0.0)",3.2089254940150327,-0.999999976213854
uk,"(9, 18)","(0.09429069822262034, 17.233570265655406)","(0.684931506849315, 73.78323699421965)",3.2089254940150327,0.9275680481005324
ago,"(15, 18)","(0.1650087218895856, 16.21983083826391)","(0.684931506849315, 147.5664739884393)",2.7426416458718292,0.9993918333227163
lord,"(14, 18)","(0.15322238461175805, 14.192351983480922)","(0.684931506849315, 295.1329479768786)",2.806766174041368,0.99999999494083
iraqi,"(1, 18)","(0.011786337277827543, 18.247309693046898)","(0.0, 0.0)",4.779523573132869,-0.999999976213854
awar,"(9, 17)","(0.10607703550044789, 17.233570265655406)","(0.0, 0.0)",3.2089254940150327,-0.9999999344480657
defens,"(9, 17)","(0.09429069822262034, 16.21983083826391)","(0.684931506849315, 73.78323699421965)",3.2089254940150327,0.9440979497121917
websit,"(13, 17)","(0.15322238461175805, 17.233570265655406)","(0.0, 0.0)",2.875286120478124,-0.9999999344480657
appear,"(16, 17)","(0.1885813964452407, 17.233570265655406)","(0.0, 0.0)",2.682382454353632,-0.9999999344480657
saw,"(13, 17)","(0.15322238461175805, 17.233570265655406)","(0.0, 0.0)",2.875286120478124,-0.9999999344480657
judici,"(4, 17)","(0.04714534911131017, 17.233570265655406)","(0.0, 0.0)",3.892220378131966,-0.9999999344480657
20,"(10, 17)","(0.11786337277827544, 17.233570265655406)","(0.0, 0.0)",3.114515809543958,-0.9999999344480657
rememb,"(14, 17)","(0.1650087218895856, 17.233570265655406)","(0.0, 0.0)",2.806766174041368,-0.9999999344480657
homeland,"(6, 17)","(0.07071802366696525, 17.233570265655406)","(0.0, 0.0)",3.561366133814977,-0.9999999344480657
link,"(10, 17)","(0.11786337277827544, 17.233570265655406)","(0.0, 0.0)",3.114515809543958,-0.9999999344480657
biggest,"(14, 17)","(0.15322238461175805, 16.21983083826391)","(0.684931506849315, 73.78323699421965)",2.806766174041368,0.9440979497121917
abov,"(11, 17)","(0.11786337277827544, 16.21983083826391)","(0.684931506849315, 73.78323699421965)",3.028255465259551,0.9440979497121917
weldon,"(1, 17)","(0.011786337277827543, 17.233570265655406)","(0.0, 0.0)",4.779523573132869,-0.9999999344480657
press,"(14, 17)","(0.1650087218895856, 17.233570265655406)","(0.0, 0.0)",2.806766174041368,-0.9999999344480657
dollar,"(6, 17)","(0.07071802366696525, 17.233570265655406)","(0.0, 0.0)",3.561366133814977,-0.9999999344480657
continu,"(10, 17)","(0.11786337277827544, 17.233570265655406)","(0.0, 0.0)",3.114515809543958,-0.9999999344480657
deutsch,"(2, 17)","(0.023572674555655086, 17.233570265655406)","(0.0, 0.0)",4.390058806371146,-0.9999999344480657
nearli,"(12, 17)","(0.1414360473339305, 17.233570265655406)","(0.0, 0.0)",2.9488486876551407,-0.9999999344480657
whatev,"(13, 17)","(0.15322238461175805, 17.233570265655406)","(0.0, 0.0)",2.875286120478124,-0.9999999344480657
connect,"(7, 17)","(0.0825043609447928, 17.233570265655406)","(0.0, 0.0)",3.4295968561838532,-0.9999999344480657
children,"(10, 17)","(0.11786337277827544, 17.233570265655406)","(0.0, 0.0)",3.114515809543958,-0.9999999344480657
directli,"(13, 17)","(0.1414360473339305, 16.21983083826391)","(0.684931506849315, 73.78323699421965)",2.875286120478124,0.9440979497121917
shooter,"(4, 17)","(0.04714534911131017, 17.233570265655406)","(0.0, 0.0)",3.892220378131966,-0.9999999344480657
tri,"(14, 17)","(0.15322238461175805, 16.21983083826391)","(0.684931506849315, 73.78323699421965)",2.806766174041368,0.9440979497121917
march,"(10, 17)","(0.11786337277827544, 17.233570265655406)","(0.0, 0.0)",3.114515809543958,-0.9999999344480657
2018,"(9, 17)","(0.10607703550044789, 17.233570265655406)","(0.0, 0.0)",3.2089254940150327,-0.9999999344480657
class,"(4, 17)","(0.04714534911131017, 17.233570265655406)","(0.0, 0.0)",3.892220378131966,-0.9999999344480657
common,"(13, 17)","(0.15322238461175805, 17.233570265655406)","(0.0, 0.0)",2.875286120478124,-0.9999999344480657
star,"(4, 17)","(0.04714534911131017, 17.233570265655406)","(0.0, 0.0)",3.892220378131966,-0.9999999344480657
woman,"(5, 17)","(0.05893168638913772, 17.233570265655406)","(0.0, 0.0)",3.713172146682981,-0.9999999344480657
period,"(14, 17)","(0.1650087218895856, 17.233570265655406)","(0.0, 0.0)",2.806766174041368,-0.9999999344480657
entir,"(15, 17)","(0.17679505916741314, 17.233570265655406)","(0.0, 0.0)",2.7426416458718292,-0.9999999344480657
later,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
term,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
alon,"(7, 16)","(0.0825043609447928, 16.21983083826391)","(0.0, 0.0)",3.4295968561838532,-0.9999998193462729
guy,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
plan,"(8, 16)","(0.0825043609447928, 15.206091410872416)","(0.684931506849315, 73.78323699421965)",3.313186504339442,0.9584176293669571
job,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
happi,"(11, 16)","(0.11786337277827544, 14.192351983480922)","(0.684931506849315, 147.5664739884393)",3.028255465259551,0.9998341689440833
run,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
type,"(12, 16)","(0.12964971005610298, 15.206091410872416)","(0.684931506849315, 73.78323699421965)",2.9488486876551407,0.9584176293669571
almost,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
soon,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
longer,"(14, 16)","(0.1650087218895856, 16.21983083826391)","(0.0, 0.0)",2.806766174041368,-0.9999998193462729
infrastructur,"(5, 16)","(0.05893168638913772, 16.21983083826391)","(0.0, 0.0)",3.713172146682981,-0.9999998193462729
evil,"(8, 16)","(0.09429069822262034, 16.21983083826391)","(0.0, 0.0)",3.313186504339442,-0.9999998193462729
readi,"(12, 16)","(0.12964971005610298, 14.192351983480922)","(0.684931506849315, 147.5664739884393)",2.9488486876551407,0.9998341689440833
event,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
themselv,"(14, 16)","(0.1650087218895856, 16.21983083826391)","(0.0, 0.0)",2.806766174041368,-0.9999998193462729
blog,"(14, 16)","(0.1650087218895856, 16.21983083826391)","(0.0, 0.0)",2.806766174041368,-0.9999998193462729
groupthink,"(1, 16)","(0.011786337277827543, 16.21983083826391)","(0.0, 0.0)",4.779523573132869,-0.9999998193462729
went,"(14, 16)","(0.15322238461175805, 14.192351983480922)","(0.684931506849315, 147.5664739884393)",2.806766174041368,0.9998341689440833
pm,"(9, 16)","(0.10607703550044789, 16.21983083826391)","(0.0, 0.0)",3.2089254940150327,-0.9999998193462729
annual,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
2015,"(14, 16)","(0.15322238461175805, 15.206091410872416)","(0.684931506849315, 73.78323699421965)",2.806766174041368,0.9584176293669571
second,"(14, 16)","(0.1650087218895856, 16.21983083826391)","(0.0, 0.0)",2.806766174041368,-0.9999998193462729
youv,"(9, 16)","(0.10607703550044789, 16.21983083826391)","(0.0, 0.0)",3.2089254940150327,-0.9999998193462729
china,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
week,"(12, 16)","(0.1414360473339305, 16.21983083826391)","(0.0, 0.0)",2.9488486876551407,-0.9999998193462729
met,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
euro,"(4, 16)","(0.04714534911131017, 16.21983083826391)","(0.0, 0.0)",3.892220378131966,-0.9999998193462729
enforc,"(8, 16)","(0.09429069822262034, 16.21983083826391)","(0.0, 0.0)",3.313186504339442,-0.9999998193462729
safe,"(11, 16)","(0.12964971005610298, 16.21983083826391)","(0.0, 0.0)",3.028255465259551,-0.9999998193462729
stop,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
crimin,"(9, 16)","(0.10607703550044789, 16.21983083826391)","(0.0, 0.0)",3.2089254940150327,-0.9999998193462729
consumpt,"(8, 16)","(0.09429069822262034, 16.21983083826391)","(0.0, 0.0)",3.313186504339442,-0.9999998193462729
thu,"(13, 16)","(0.15322238461175805, 16.21983083826391)","(0.0, 0.0)",2.875286120478124,-0.9999998193462729
reveal,"(11, 16)","(0.11786337277827544, 15.206091410872416)","(0.684931506849315, 73.78323699421965)",3.028255465259551,0.9584176293669571
previou,"(10, 16)","(0.11786337277827544, 16.21983083826391)","(0.0, 0.0)",3.114515809543958,-0.9999998193462729
zero,"(8, 16)","(0.09429069822262034, 16.21983083826391)","(0.0, 0.0)",3.313186504339442,-0.9999998193462729
individu,"(12, 16)","(0.1414360473339305, 16.21983083826391)","(0.0, 0.0)",2.9488486876551407,-0.9999998193462729
hillari,"(9, 16)","(0.10607703550044789, 16.21983083826391)","(0.0, 0.0)",3.2089254940150327,-0.9999998193462729
martin,"(2, 15)","(0.023572674555655086, 15.206091410872416)","(0.0, 0.0)",4.390058806371146,-0.9999995021387829
juli,"(7, 15)","(0.0825043609447928, 15.206091410872416)","(0.0, 0.0)",3.4295968561838532,-0.9999995021387829
commiss,"(5, 15)","(0.05893168638913772, 15.206091410872416)","(0.0, 0.0)",3.713172146682981,-0.9999995021387829
white,"(10, 15)","(0.11786337277827544, 15.206091410872416)","(0.0, 0.0)",3.114515809543958,-0.9999995021387829
page,"(8, 15)","(0.09429069822262034, 15.206091410872416)","(0.0, 0.0)",3.313186504339442,-0.9999995021387829
six,"(12, 15)","(0.1414360473339305, 15.206091410872416)","(0.0, 0.0)",2.9488486876551407,-0.9999995021387829
end,"(6, 15)","(0.05893168638913772, 14.192351983480922)","(0.684931506849315, 73.78323699421965)",3.561366133814977,0.9704170594567103
presidenti,"(11, 15)","(0.12964971005610298, 15.206091410872416)","(0.0, 0.0)",3.028255465259551,-0.9999995021387829
focu,"(11, 15)","(0.12964971005610298, 15.206091410872416)","(0.0, 0.0)",3.028255465259551,-0.9999995021387829
myself,"(9, 15)","(0.10607703550044789, 15.206091410872416)","(0.0, 0.0)",3.2089254940150327,-0.9999995021387829
flight,"(2, 15)","(0.023572674555655086, 15.206091410872416)","(0.0, 0.0)",4.390058806371146,-0.9999995021387829
weve,"(8, 15)","(0.09429069822262034, 15.206091410872416)","(0.0, 0.0)",3.313186504339442,-0.9999995021387829
sexual,"(5, 15)","(0.04714534911131017, 13.178612556089426)","(0.684931506849315, 147.5664739884393)",3.713172146682981,0.9999254701738043
x,"(1, 15)","(0.011786337277827543, 15.206091410872416)","(0.0, 0.0)",4.779523573132869,-0.9999995021387829
respect,"(8, 15)","(0.09429069822262034, 15.206091410872416)","(0.0, 0.0)",3.313186504339442,-0.9999995021387829
thank,"(6, 15)","(0.05893168638913772, 13.178612556089426)","(0.684931506849315, 147.5664739884393)",3.561366133814977,0.9999254701738043
