id,domain,type,url,scraped_at,title,authors,keywords,tags,summary,content_len,mean_word_len,median_word_len
2980,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2018/01/wilderness-medicine-emergency-management-2605241.html,2018-01-25 16:17:44.789555,Wilderness Medicine Emergency Management,Nc Freedom,,,,2428,5.886904761904762,5.0
2983,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2018/01/we-may-finally-see-the-end-of-compulsory-union-dues-2605245.html,2018-01-25 16:17:44.789555,We May Finally See the End of Compulsory Union Dues,Freedom Bunker,,,,3288,5.236686390532545,4
2984,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2018/01/did-an-nbc-reporter-just-blame-trump-for-school-shootings-2605246.html,2018-01-25 16:17:44.789555,Did an NBC reporter just blame Trump for school shootings?,Freedom Bunker,,,,2371,5.254847645429363,4
2985,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2018/01/doh-pot-prohibitionists-conduct-poll-learn-americans-prefer-legalization-2605249.html,2018-01-25 16:17:44.789555,"Doh! Pot prohibitionists conduct poll, learn Americans prefer legalization",Freedom Bunker,,,,2575,6.0573065902578795,5
2999,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/democrats-draft-counter-memo-to-refute-bombshell-fisa-report-3179103.html,2018-01-25 16:17:44.789555,Democrats Draft “Counter-Memo” To Refute Bombshell FISA Report,,,,,4958,5.467852257181942,4
3001,christianpost.com,reliable,https://www.christianpost.com/news/oscars-2018-nominated-film-is-true-story-of-muslims-risking-lives-to-save-christians-from-radicals-215108/,2018-01-25 16:17:44.789555,Oscars 2018-Nominated Film Is True Story of Muslims Risking Lives to Save Christians From Radicals,,,,,3466,4.75304347826087,4
3002,christianpost.com,reliable,https://www.christianpost.com/news/simone-biles-reacts-to-larry-nassar-sentencing-monster-no-longer-has-power-to-steal-our-joy-215060/,2018-01-25 16:17:44.789555,Simone Biles Reacts to Larry Nassar Sentencing: 'Monster' No Longer Has Power to Steal Our Joy,,,,,2914,4.551792828685259,4.0
3003,christianpost.com,reliable,https://www.christianpost.com/news/100-largest-us-megachurches-do-not-affirm-lgbt-causes-mostly-led-by-white-pastors-report-212431/,2018-01-25 16:17:44.789555,"100 Largest US Megachurches Do Not Affirm LGBT Causes, Mostly Led by White Pastors: Report",,,,,5883,5.5974477958236655,5.0
3004,christianpost.com,reliable,https://www.christianpost.com/news/kari-jobe-reveals-how-motherhood-has-impacted-her-career-214725/,2018-01-25 16:17:44.789555,Kari Jobe Reveals How Motherhood Has Impacted Her Career,,,,,2043,4.219512195121951,4
3005,christianpost.com,reliable,https://www.christianpost.com/news/jennifer-hudson-explains-why-she-brings-collection-plate-to-the-voice-uk-214728/,2018-01-25 16:17:44.789555,Jennifer Hudson Explains Why She Brings Collection Plate to 'The Voice UK',,,,,2027,4.473087818696884,4
3006,christianpost.com,reliable,https://www.christianpost.com/news/aclu-undocumented-minors-political-pawns-abortion-debate-pro-life-214683/,2018-01-25 16:17:44.789555,"ACLU Using Undocumented Minors as 'Political Pawns' in Abortion Debate, Pro-Lifers Warn",,,,,7542,5.190598290598291,4.0
3007,christianpost.com,reliable,https://www.christianpost.com/news/tony-perkins-evangelicals-trump-do-over-mulligan-porn-star-sexcapade-moral-failings-214843/,2018-01-25 16:17:44.789555,"Tony Perkins: Evangelicals Gave Trump a Do-Over on Porn Star Sexcapade, Moral Failings",,,,,4187,5.074018126888218,4.0
3010,christianpost.com,reliable,https://www.christianpost.com/news/alabama-bill-eliminates-marriage-license-wedding-ceremony-same-sex-gay-marriage-ruling-214979/,2018-01-25 16:17:44.789555,"Alabama Bill Eliminates Need for Marriage License, Wedding Ceremony to Comply With Same-Sex Marriage Ruling",,,,,3761,4.869774919614148,4.0
3033,beforeitsnews.com,fake,http://beforeitsnews.com/libertarian/2018/01/the-energy-202-the-conservative-backlash-to-trumps-solar-tariffs-begins-2703022.html,2018-01-25 16:17:44.789555,The Energy 202: The Conservative Backlash to Trump's Solar Tariffs Begins,Competitive Enterprise Institute,,,,951,4.961038961038961,4.0
3034,beforeitsnews.com,fake,http://beforeitsnews.com/libertarian/2018/01/labor-analyst-members-only-unions-would-be-answer-in-world-without-forced-dues-2703023.html,2018-01-25 16:17:44.789555,Labor Analyst: Members-Only Unions Would Be Answer in World Without Forced Dues,Competitive Enterprise Institute,,,,925,5.347517730496454,5
3043,beforeitsnews.com,fake,http://beforeitsnews.com/libertarian/2018/01/announcing-clear-and-present-danger-a-history-of-free-speech-2703025.html,2018-01-25 16:17:44.789555,Announcing ‘Clear and Present Danger: A History of Free Speech’,Fire-Foundation For Individual Rights In Education,,,,4583,5.207334273624824,4
3044,beforeitsnews.com,fake,http://beforeitsnews.com/libertarian/2018/01/pittsburgh-tried-to-hide-its-amazon-proposal-by-claiming-it-was-a-trade-secret-2703028.html,2018-01-25 16:17:44.789555,Pittsburgh Tried to Hide Its Amazon Proposal by Claiming It Was a ‘Trade Secret’,Reason Magazine,,,,3228,4.940726577437858,4
3045,christianpost.com,reliable,https://www.christianpost.com/news/franklin-graham-don-lemon-president-trump-christian-values-214983/,2018-01-25 16:17:44.789555,Franklin Graham Argues With Don Lemon on Whether President Trump Has Christian Values,,,,,3708,4.851239669421488,4
3046,christianpost.com,reliable,https://www.christianpost.com/news/sam-brownback-confirmed-new-international-religious-freedom-ambassador-215117/,2018-01-25 16:17:44.789555,Sam Brownback Confirmed as New International Religious Freedom Ambassador,,,,,4049,5.783216783216783,5.0
3047,christianpost.com,reliable,https://www.christianpost.com/news/scholars-decipher-one-of-last-remaining-mysterious-parts-of-the-dead-sea-scrolls-oldest-bible-texts-214679/,2018-01-25 16:17:44.789555,"Scholars Decipher One of Last Remaining Mysterious Parts of the Dead Sea Scrolls, Oldest Bible Texts",,,,,3014,4.837349397590361,4.0
3048,christianpost.com,reliable,https://www.christianpost.com/news/prayer-warrior-pastor-tortured-then-hung-to-death-in-church-congregation-terrified-214665/,2018-01-25 16:17:44.789555,"'Prayer Warrior' Pastor Tortured, Then Hung to Death in Church; Congregation Terrified",,,,,4006,5.009360374414976,4
3049,christianpost.com,reliable,https://www.christianpost.com/news/uk-schools-acting-too-swiftly-change-kids-gender-11-year-old-girls-puberty-blockers-214825/,2018-01-25 16:17:44.789555,"UK Schools Acting Too Swiftly to Change Kids' Gender; 11-Y-O Girls on Puberty Blockers, Expert Warns",,,,,3686,4.925124792013311,4
3050,christianpost.com,reliable,https://www.christianpost.com/news/80-nigerian-christians-slaughtered-inhuman-violence-victims-describe-being-hacked-by-machetes-214824/,2018-01-25 16:17:44.789555,80 Nigerian Christians Slaughtered in 'Inhuman' Violence; Victims Describe Being Hacked by Machetes,,,,,4638,5.016129032258065,4.0
3052,christianpost.com,reliable,https://www.christianpost.com/news/thousands-of-indian-christians-protest-after-police-claim-tortured-hanged-pastor-committed-suicide-214975/,2018-01-25 16:17:44.789555,"Thousands of Indian Christians Protest After Police Claim Tortured, Hanged Pastor Committed Suicide",,,,,3018,5.27645788336933,5
3063,beforeitsnews.com,fake,http://beforeitsnews.com/contributor/pages/24/742/stories.html,2018-01-25 16:17:44.789555,"Stories contributed by My View by Silvio Canto, Jr.",,,,,51,4.555555555555555,4
3071,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/breaking-news-about-malia-obama-barack-did-it-to-her-2485802.html,2018-01-25 16:17:44.789555,News About Malia Obama – Barack Did it to Her!,Economic News,,,,1723,4.382636655948553,4
3072,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/trump-dossier-is-one-of-the-biggest-frauds-perpetrated-on-the-american-public-video-people-going-to-jail-judge-jeanine-and-rep-gaetz-2485789.html,2018-01-25 16:17:44.789555,Trump Dossier Is One Of The Biggest Frauds Perpetrated On The American Public (Video) People Going To Jail: Judge Jeanine And Rep Gaetz,King Of Shambhala,,,,26856,4.782833971615228,4
3073,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/release-the-memo-breaking-news-house-intel-committee-officially-begins-process-to-releasethememo-video-2485791.html,2018-01-25 16:17:44.789555,Release The Memo! Breaking News: House Intel Committee Officially Begins Process To #ReleaseTheMemo (Video),King Of Shambhala,,,,23795,4.7836048879837065,4.0
3074,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/ambassador-to-israelpences-speech-moved-me-to-tears-3d-temple-of-solomon-is-rebuilt-by-us-embassy-move-to-jerusalem-video-2485801.html,2018-01-25 16:17:44.789555,Ambassador To Israel:”Pence’s Speech Moved Me To Tears”. 3d Temple Of Solomon Is Rebuilt By US Embassy Move to Jerusalem (Video),King Of Shambhala,,,,23832,4.741431451612903,4.0
3075,christianpost.com,reliable,https://www.christianpost.com/news/beyond-disgusting-critics-slam-vaticans-push-to-replace-chinese-bishops-with-communist-backed-ones-214976/,2018-01-25 16:17:44.789555,'Beyond Disgusting': Critics Slam Vatican's Push to Replace Chinese Bishops With Communist-Backed Ones,,,,,3596,5.233393177737882,5
3076,christianpost.com,reliable,https://www.christianpost.com/news/shocking-footage-captures-screaming-syrian-child-being-rescued-50-other-children-killed-video-214977/,2018-01-25 16:17:44.789555,Shocking Footage Captures Screaming Syrian Child Being Rescued; 50 Other Children Killed (VIDEO),,,,,4323,5.099125364431487,5.0
3077,christianpost.com,reliable,https://www.christianpost.com/news/pentecostal-mother-fighting-brain-damaged-babys-life-god-decide-when-he-dies-215107/,2018-01-25 16:17:44.789555,Pentecostal Mother Fighting for Brain-Damaged Baby's Life Says God Will Decide When He Dies,,,,,3625,4.849407783417936,4
3078,christianpost.com,reliable,https://www.christianpost.com/news/christians-new-zealand-rally-reinstate-jesus-name-parliament-prayer-215113/,2018-01-25 16:17:44.789555,Christians in New Zealand Rally to Reinstate Jesus' Name in Parliament Prayer,,,,,2728,4.831485587583148,4
3079,christianpost.com,reliable,https://www.christianpost.com/news/bolivian-president-revokes-anti-evangelism-law-victory-evangelicals-protests-214822/,2018-01-25 16:17:44.789555,Bolivian President Revokes Anti-Evangelism Law; Major Victory for Evangelicals After Days of Protests,,,,,3017,5.531531531531532,5.0
3080,christianpost.com,reliable,https://www.christianpost.com/news/christian-churches-under-attack-amid-turkeys-bombardment-syrian-city-214838/,2018-01-25 16:17:44.789555,Christian Churches 'Under Attack' Amid Turkey's Bombardment of Syrian Region,,,,,7260,4.940476190476191,4.0
3081,christianpost.com,reliable,https://www.christianpost.com/news/texas-judge-says-god-told-him-suspected-sex-trafficker-was-not-guilty-214684/,2018-01-25 16:17:44.789555,Texas Judge Says God Told Him Suspected Sex Trafficker Was Not Guilty,,,,,2840,4.945652173913044,4.0
3084,christianpost.com,reliable,https://www.christianpost.com/news/kentucky-school-shooting-15-y-o-boy-kills-2-students-wounds-12-214853/,2018-01-25 16:17:44.789555,"Kentucky School Shooting: 15-Y-O Boy Kills 2 Students, Wounds 12",,,,,2914,5.138766519823789,5.0
3089,beforeitsnews.com,fake,http://beforeitsnews.com/contributor/pages/188/100/stories.html,2018-01-25 16:17:44.789555,Stories contributed by The Weapon Blog,,,,,45,4.375,4.0
3093,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/exclusive-infowars-releases-secret-fisa-memo-2485812.html,2018-01-25 16:17:44.789555,Infowars Releases Secret FISA Memo,,,,,3424,5.512871287128712,5
3095,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/breaking-all-hell-breaks-loose-at-white-house-obamas-dirty-cops-are-caught-hiding-evidence-2485808.html,2018-01-25 16:17:44.789555,White House: Obama’s Dirty Cops Are Caught Hiding Evidence,Economic News,,,,1318,5.193236714975845,5
3096,beforeitsnews.com,fake,http://beforeitsnews.com/obama/2018/01/republicans-democrats-unite-to-prosecute-obamas-swampiest-slug-for-perjury-2485810.html,2018-01-25 16:17:44.789555,"Republicans, Democrats Unite to Prosecute Obama’s Swampiest Slug for Perjury",Economic News,,,,901,5.360294117647059,5.0
3102,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/things-are-getting-worse-not-better-round-ups-checkpoints-national-id-cards-3179106.html,2018-01-25 16:17:44.789555,"Things Are Getting Worse, Not Better: Round Ups, Checkpoints, & National ID Cards",,,,,6935,5.380861244019139,4
3104,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/son-of-a-bitch-got-fired-joe-biden-brags-he-forced-ukraine-to-fire-key-official-in-exchange-for-money-3179107.html,2018-01-25 16:17:44.789555,“Son Of A Bitch Got Fired!”: Joe Biden Brags He Forced Ukraine To Fire Key Official In Exchange For Money,,,,,6546,5.116552399608227,4
3105,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/dollar-resumes-nosedive-as-china-threatens-us-with-appropriate-measures-over-trade-3179110.html,2018-01-25 16:17:44.789555,Dollar Resumes Nosedive As China Threatens US With “Appropriate Measures” Over Trade,,,,,2283,5.75,5.0
3106,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/would-rural-areas-be-safer-in-a-shtf-situation-3179112.html,2018-01-25 16:17:44.789555,Would Rural Areas Be Safer In A SHTF Situation?,,,,,5319,4.848314606741573,4.0
3107,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/congressional-republicans-are-escalating-their-feud-with-the-fbi-3179115.html,2018-01-25 16:17:44.789555,Congressional Republicans Are Escalating Their Feud With The FBI,,,,,5693,5.403282532239156,4
3110,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/ecb-preview-why-this-may-not-be-an-easy-press-conference-for-draghi-3179121.html,2018-01-25 16:17:44.789555,ECB Preview: Why This May Not Be An Easy Press Conference For Draghi,,,,,36497,4.85207683467411,4
3111,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/mnuchin-backs-weak-currency-comments-after-lagarde-demands-clarification-3179123.html,2018-01-25 16:17:44.789555,Mnuchin Backs Weak-Currency Comments After Lagarde Demands Clarification,,,,,3083,5.074074074074074,4.0
3112,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals,2018-01-25 16:17:44.789555,Gold and Precious Metals,,,,,292,4.877551020408164,4
3115,beforeitsnews.com,fake,http://beforeitsnews.com/politics/2018/01/x22report-everything-has-put-into-place-to-slow-the-collapse-to-prepare-for-the-transition-episode-1478a-2975472.html,2018-01-25 16:17:44.789555,X22Report Everything Has Put into Place to Slow the Collapse to Prepare for the Transition – Episode 1478a,,,,,1435,5.605911330049261,4
3116,beforeitsnews.com,fake,http://beforeitsnews.com/prophecy/2018/01/q-anon-trey-gowdy-releasethememo-fisa-abuses-trump-4d-chess-endgame-video-2496594.html,2018-01-25 16:17:44.789555,"Q Anon: Trey Gowdy, Release the Memo FISA Abuses Equals Trump 4D Chess Endgame! (Video)",Jeffery Pritchett,,,,1482,4.811475409836065,4.0
3117,beforeitsnews.com,fake,http://beforeitsnews.com/politics/2018/01/mueller-claims-incriminating-text-messages-gone-trump-finds-evidence-in-oval-office-2975596.html,2018-01-25 16:17:44.789555,"Mueller Claims Incriminating ‘Text Messages’ Gone, Trump Finds ‘Evidence’ in Oval Office",Economic News,,,,1661,5.459677419354839,5.0
3118,beforeitsnews.com,fake,http://beforeitsnews.com/markets/2018/01/believing-the-impossible-is-necessary-to-rationalize-todays-bubble-markets-2546358.html,2018-01-25 16:17:44.789555,Believing The Impossible Is Necessary to Rationalize Today’s Bubble Markets,John Rolls,,,,16262,5.017808749516067,4
3119,beforeitsnews.com,fake,http://beforeitsnews.com/contributor/pages/35/902/stories.html,2018-01-25 16:17:44.789555,Stories contributed by silveristhenew,,,,,59,4.181818181818182,4
3120,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/200-million-investors-may-have-lost-everything-in-largest-ponzi-scheme-in-chinas-history-3178865.html,2018-01-25 16:17:44.789555,200 Million Investors May Have Lost Everything In Largest Ponzi Scheme In China’s History,,,,,5021,5.115628970775095,4
3121,beforeitsnews.com,fake,http://beforeitsnews.com/politics/2018/01/is-this-the-currency-of-globalist-elites-vlogdiscussion-_tim-pool-2975447.html,2018-01-25 16:17:44.789555,Is This the Currency of Globalist Elites? – Vlog/Discussion _Tim Pool,,,,,1292,7.992,6
3122,beforeitsnews.com,fake,http://beforeitsnews.com/marijuana-debate/2018/01/what-the-government-shutdown-means-for-marijuana-2454028.html,2018-01-25 16:17:44.789555,What The Government Shutdown Means For Marijuana,Norml Foundation,,,,3000,5.61503416856492,5
3123,beforeitsnews.com,fake,http://beforeitsnews.com/contributor/pages/461/640/bio.html,2018-01-25 16:17:44.789555,BusinessImpacts,,,,,346,5.109090909090909,4
3124,beforeitsnews.com,fake,http://beforeitsnews.com/business/2018/01/top-4-trade-show-display-booth-design-tips-3473814.html,2018-01-25 16:17:44.789555,Top 4 Trade Show Display Booth Design Tips,,,,,3354,5.102611940298507,5.0
3133,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2018/01/the-fatty-diet-prostate-cancer-connection-2605036.html,2018-01-25 16:17:44.789555,The fatty diet-prostate cancer connection,Freedom Bunker,,,,6554,4.983794089609152,4
3134,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/the-vaccine-program-betrayal-of-public-trust-and-institutional-corruption-2809573.html,2018-01-25 16:17:44.789555,The Vaccine Program: Betrayal of Public Trust and Institutional Corruption,Natural Blaze,,,,6920,5.953974895397489,5.0
3135,beforeitsnews.com,fake,http://beforeitsnews.com/food-and-farming/2018/01/after-7-sprout-outbreaks-would-you-buy-sprouts-from-jimmy-john-liautaud-2506160.html,2018-01-25 16:17:44.789555,"After 7 Sprout Outbreaks, would you buy Sprouts from Jimmy John Liautaud?",Marler Blog,,,,10446,5.527308192457737,5.0
3136,beforeitsnews.com,fake,http://beforeitsnews.com/war-and-conflict/2018/01/flu-biological-warfare-attack-2469155.html,2018-01-25 16:17:44.789555,Flu – Biological Warfare Attack!,John Rolls,,,,8534,5.87,5.0
3137,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/talented-artist-turns-used-teabags-into-miniature-paintings-2449156.html,2018-01-25 16:17:44.789555,Talented Artist Turns Used Teabags into Miniature Paintings,Oddity Central,,,,1134,5.821656050955414,5
3138,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/woman-answers-strangers-marriage-advert-on-facebook-as-a-joke-marries-him-a-week-later-2449171.html,2018-01-25 16:17:44.789555,"Woman Answers Stranger’s Marriage Advert on Facebook as a Joke, Marries Him a Week Later",Oddity Central,,,,1217,5.285714285714286,4.0
3139,beforeitsnews.com,fake,http://beforeitsnews.com/strange/2018/01/one-womans-answer-to-sexual-chaos-2470131.html,2018-01-25 16:17:44.789555,One Woman&apos;s Answer to Sexual Chaos,Henry Makow,,,,6229,4.98284561049445,4
3140,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/german-schools-use-sand-filled-vests-to-calm-down-hyperactive-children-2449153.html,2018-01-25 16:17:44.789555,German Schools Use Sand-Filled Vests to Calm Down Hyperactive Children,Oddity Central,,,,1171,6.2894736842105265,5.0
3146,beforeitsnews.com,fake,http://beforeitsnews.com/strange/2018/01/two-interesting-feeds-from-my-google-ufo-notifications-2470126.html,2018-01-25 16:17:44.789555,Two “interesting” feeds from my Google UFO notifications,Ufo Iconoclast,,,,113,5.166666666666667,5.0
3147,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/rotterdams-fashion-police-can-now-confiscate-expensive-clothes-from-people-who-look-too-poor-to-afford-them-2449158.html,2018-01-25 16:17:44.789555,Rotterdam’s “Fashion Police” Can Now Confiscate Expensive Clothes from People Who Look Too Poor to Afford Them,Oddity Central,,,,1340,6.094444444444444,4.0
3148,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/insanely-talented-tattoo-artist-creates-the-most-realistic-portrait-tattoos-youve-ever-seen-2449169.html,2018-01-25 16:17:44.789555,Insanely Talented tattoo Artist Creates the Most Realistic Portrait Tattoos You’ve Ever Seen,Oddity Central,,,,1438,5.5625,4.0
3149,beforeitsnews.com,fake,http://beforeitsnews.com/watercooler-topics/2018/01/russian-iron-man-fights-off-debt-collectors-with-home-made-titanium-exoskeleton-2449163.html,2018-01-25 16:17:44.789555,“Russian Iron Man” Fights Off Debt Collectors with Home-Made Titanium Exoskeleton,Oddity Central,,,,1357,6.214689265536723,5
3150,beforeitsnews.com,fake,http://beforeitsnews.com/strange/2018/01/hitler-was-illuminati-hired-gun-2470119.html,2018-01-25 16:17:44.789555,Hitler was Illuminati “Hired Gun”,Henry Makow,,,,9647,5.17948717948718,4.0
3151,beforeitsnews.com,fake,http://beforeitsnews.com/blogging-citizen-journalism/2018/01/how-they-plan-to-control-you-and-everything-in-your-life-2585276.html,2018-01-25 16:17:44.789555,How “They” Plan to Control You And Everything In Your Life,,,,,23208,5.484402589758681,5.0
3152,beforeitsnews.com,fake,http://beforeitsnews.com/blogging-citizen-journalism/2018/01/1-22-18-latest-q-anon-posts-with-video-commentaries-2585320.html,2018-01-25 16:17:44.789555,1.22.18 Latest Q Anon Posts With Video Commentaries,,,,,2862,6.470059880239521,6.0
3163,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/strange-virus-discovered-it-dominates-water-samples-taken-world-wide-but-eludes-standard-tests-2810344.html,2018-01-25 16:17:44.789555,"Strange Virus Discovered, It “Dominates” Water Samples Taken World Wide but Eludes Standard Tests",Alton Parrish,,,,5644,5.222222222222222,5.0
3164,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/the-cdc-vaccination-and-the-deep-state-2809738.html,2018-01-25 16:17:44.789555,"The CDC, Vaccination and the Deep State",Natural Blaze,,,,24173,5.547546437482673,5
3167,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/6-things-anyone-with-an-autoimmune-disease-wants-you-to-know-2809743.html,2018-01-25 16:17:44.789555,6 Things Anyone With an Autoimmune Disease Wants You to Know,,,,,1121,4.978260869565218,4.0
3168,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/woman-reverses-stage-3-myeloma-with-daily-curcumin-use-after-drug-therapy-failed-2809769.html,2018-01-25 16:17:44.789555,"Woman reverses stage-3 myeloma with daily curcumin use, after drug therapy failed",Natural Health,,,,5814,5.712394705174488,5
3169,beforeitsnews.com,fake,http://beforeitsnews.com/health/2018/01/repair-damaged-teeth-naturally-with-new-technique-4-2810315.html,2018-01-25 16:17:44.789555,Repair Damaged Teeth Naturally With New Technique,Epigenetics And Nutrition,,,,3909,5.389455782312925,5.0
3170,beforeitsnews.com,fake,http://beforeitsnews.com/letters-to-the-editor/,2018-01-25 16:17:44.789555,Letters to the Editor,,,,,91,5.0,4.0
3171,beforeitsnews.com,fake,http://beforeitsnews.com/japan-earthquake/,2018-01-25 16:17:44.789555,Japan Earthquake,,,,,468,4.225,4.0
3201,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/forensic-scientists-in-greece-have-recreated-the-face-of-a-9000-year-old-female-teenager-2917232.html,2018-01-25 16:17:44.789555,"Forensic Scientists in Greece Have Recreated the Face of a 9,000-Year-Old Female Teenager",Ancient Origins,,,,250,5.473684210526316,4.5
3202,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/nuclear-ballistic-missile-denial-ability-hits-fema-officials-in-its-licensing-procedure-and-failure-to-intervene-in-the-states-civil-defense-meltdown-defying-the-i-2917359.html,2018-01-25 16:17:44.789555,Nuclear Ballistic Missile “Denial-ability” Hits FEMA Officials in Its Licensing Procedure and Failure to Intervene in the State’s Civil Defense Meltdown Defying the ” Integrated Public Alert and Warni,,,,,46576,5.529661637615351,5
3203,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/star-wars-holograms-now-reality-remember-help-me-obi-wan-kenobi-youre-my-only-hope-2917447.html,2018-01-25 16:17:44.789555,"Star Wars Holograms Now Reality: Remember “Help me Obi Wan Kenobi, you’re my only hope.”",Alton Parrish,,,,3277,4.988571428571428,4
3206,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/one-of-the-last-two-known-dead-sea-scrolls-is-deciphered-2917348.html,2018-01-25 16:17:44.789555,One of the Last Two Known Dead Sea Scrolls Is Deciphered,Ancient Origins,,,,244,5.230769230769231,4
3207,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/chunk-of-north-america-found-in-australia-remains-of-supercontinent-nuna-2917251.html,2018-01-25 16:17:44.789555,"When America and Australia Collided 1.6 Billion Years Ago, Chunk of Canada Left in Queensland, Remains of Supercontinent Nuna",Alton Parrish,,,,2981,5.6082004555808656,5
3212,beforeitsnews.com,fake,http://beforeitsnews.com/science-and-technology/2018/01/new-u-s-navy-warship-frozen-in-ice-in-montreal-until-spring-thaw-2917226.html,2018-01-25 16:17:44.789555,New U.S. Navy Warship Frozen in Ice in Montreal Until Spring Thaw,Climate Change Dispatch,,,,2091,5.158878504672897,4
3213,beforeitsnews.com,fake,http://beforeitsnews.com/earthquakes/2018/01/tsunami-warning-in-effect-after-massive-8-2-magnitude-earthquake-rocks-alaska-coast-2647812.html,2018-01-25 16:17:44.789555,Tsunami warning in effect after Massive 8.2 magnitude earthquake rocks Alaska coast,Mother Earth,,,,331,5.3,5.0
3214,beforeitsnews.com,fake,http://beforeitsnews.com/environment/2018/01/thor-ragnarok-bluray-720p-e-1080p-torrent-dublado-dual-audio-download-2587540.html,2018-01-25 16:17:44.789555,Thor – Ragnarok – BluRay 720p e 1080p Torrent Dublado / Dual Áudio Download,Global Warming Is Real,,,,113,5.166666666666667,5.0
3215,beforeitsnews.com,fake,http://beforeitsnews.com/earthquakes/2018/01/urgenttsunami-warning-after-huge-alaska-quake-2647803.html,2018-01-25 16:17:44.789555,Urgent! Tsunami Warning and 10m Waves Detected After Huge Alaska Quake,,,,,391,5.327586206896552,5.0
3216,beforeitsnews.com,fake,http://beforeitsnews.com/survival/2018/01/central-banks-collusion-global-debt-will-cause-the-ultimate-destruction-of-the-system-2688796.html,2018-01-25 16:17:44.789555,Central Banks Collusion: Global Debt Will Cause The Ultimate Destruction Of The System,,,,,5473,4.859045504994451,4
3217,beforeitsnews.com,fake,http://beforeitsnews.com/survival/2018/01/peter-schiff-the-economy-will-blow-up-like-a-bomb-and-trump-will-be-the-fall-guy-2688915.html,2018-01-25 16:17:44.789555,Peter Schiff: The Economy Will ‘Blow up Like a Bomb’ and Trump Will Be the Fall Guy,,,,,4868,4.6012048192771084,4.0
3219,beforeitsnews.com,fake,http://beforeitsnews.com/awakening-start-here/,2018-01-25 16:17:44.789555,Awakening? Start Here,,,,,281,4.46,4.0
3230,beforeitsnews.com,fake,http://beforeitsnews.com/environment/2018/01/indigenous-amazon-forest-defender-saira-kaapor-murdered-2587621.html,2018-01-25 16:17:44.789555,Indigenous Amazon forest defender Sairá Ka’apor murdered,Desdemona Despair,,,,2431,5.193121693121693,5.0
3242,beforeitsnews.com,fake,http://beforeitsnews.com/scandals/2018/01/maurice-kirk-outrageous-hmp-parc-deny-vital-medication-and-urgent-hospital-visits-still-false-medical-report-to-fabricate-mappa-registration-law-firms-let-maurice-down-unbelievably-more-2437506.html,2018-01-25 16:17:44.789555,MAURICE KIRK: OUTRAGEOUS: HMP PARC DENY VITAL MEDICATION AND URGENT HOSPITAL VISITS STILL! – FALSE MEDICAL REPORT TO FABRICATE “MAPPA” REGISTRATION – LAW FIRMS LET MAURICE DOWN UNBELIEVABLY + more + a,,,,,16092,4.953606237816764,4
3243,beforeitsnews.com,fake,http://beforeitsnews.com/arts/2018/01/urban-walk-by-y-a-2507427.html,2018-01-25 16:17:44.789555,urban walk by Y. A.,Baroness Photos,,,,113,5.166666666666667,5.0
