,freq,fake,reliable,idf_weight,fakeness_score

bench,"(230, 274)","(229, 275.6781352067638)","(1, 102.9366010015171)",5.376927767129948,-0.6853148876523186

bust,"(217, 274)","(215, 274.6683251876914)","(2, 205.8732020030342)",5.4348246112027,-0.16554370801388618

garag,"(169, 274)","(168, 275.6781352067638)","(1, 102.9366010015171)",5.6833917850084665,-0.6853148876523186

akin,"(249, 273)","(249, 275.6781352067638)","(0, 0.0)",5.29791744652671,-1.0

unconsci,"(175, 273)","(175, 275.6781352067638)","(0, 0.0)",5.648726268908122,-1.0

potent,"(226, 273)","(225, 274.6683251876914)","(1, 102.9366010015171)",5.394387835298771,-0.6827047948717495

uscal,"(273, 273)","(273, 275.6781352067638)","(0, 0.0)",5.206285281101543,-1.0

antifa,"(107, 273)","(107, 275.6781352067638)","(0, 0.0)",6.13672155976512,-1.0

motiv,"(208, 273)","(203, 269.6192750923294)","(5, 617.6196060091027)",5.476965677975695,0.5685347252341195

multitud,"(244, 273)","(243, 274.6683251876914)","(1, 102.9366010015171)",5.318111993876216,-0.6827047948717495

adsens,"(54, 273)","(54, 275.6781352067638)","(0, 0.0)",6.810628568251414,-1.0

pregnanc,"(152, 272)","(138, 249.42307471088154)","(14, 2573.4150250379275)",5.788686981746645,0.9998203342527969

interpret,"(259, 272)","(255, 270.6290851114018)","(4, 411.7464040060684)",5.258712111955677,0.25496969384687973

infant,"(141, 272)","(141, 274.6683251876914)","(0, 0.0)",5.8632472493072285,-1.0

grill,"(146, 272)","(146, 274.6683251876914)","(0, 0.0)",5.828665656802891,-1.0

todd,"(207, 272)","(204, 269.6192750923294)","(3, 514.6830050075855)",5.481759551010694,0.4255603143009905

palm,"(173, 272)","(168, 269.6192750923294)","(5, 514.6830050075855)",5.66014843763614,0.4255603143009905

elementari,"(207, 272)","(206, 273.65851516861903)","(1, 102.9366010015171)",5.481759551010694,-0.6800771628012781

norm,"(239, 271)","(237, 271.6388951304742)","(2, 205.8732020030342)",5.338722781183075,-0.15837922733416965

disinform,"(168, 271)","(165, 267.59965505418467)","(3, 617.6196060091027)",5.689288028505748,0.5743560839759099

german,"(171, 271)","(168, 269.6192750923294)","(3, 411.7464040060684)",5.67170258119279,0.25763167339960114

fastest,"(219, 271)","(218, 271.6388951304742)","(1, 205.8732020030342)",5.425696295877867,-0.15837922733416965

logo,"(142, 271)","(138, 266.58984503511226)","(4, 720.5562070106197)",5.856234597847878,0.6918169490559114

fraction,"(243, 271)","(242, 272.64870514954663)","(1, 102.9366010015171)",5.322200307011369,-0.6774319417677371

longstand,"(248, 271)","(241, 264.57022499696745)","(7, 926.429409013654)",5.301923862142148,0.848513275447959

sheer,"(259, 271)","(256, 270.6290851114018)","(3, 308.8098030045513)",5.258712111955677,0.0704239064939356

unfold,"(245, 271)","(243, 271.6388951304742)","(2, 205.8732020030342)",5.314040327013273,-0.15837922733416965

rt,"(176, 271)","(173, 268.609465073257)","(3, 514.6830050075855)",5.643063739621495,0.42849419715899795

austria,"(225, 270)","(224, 271.6388951304742)","(1, 102.9366010015171)",5.398800905126359,-0.6747690831347335

ethan,"(100, 270)","(100, 272.64870514954663)","(0, 0.0)",6.2036681583838575,-1.0

bath,"(175, 270)","(175, 272.64870514954663)","(0, 0.0)",5.648726268908122,-1.0

cliff,"(163, 270)","(162, 271.6388951304742)","(1, 102.9366010015171)",5.719302286314238,-0.6747690831347335

affili,"(208, 270)","(207, 271.6388951304742)","(1, 102.9366010015171)",5.476965677975695,-0.6747690831347335

bacteri,"(166, 270)","(166, 272.64870514954663)","(0, 0.0)",5.701185848808935,-1.0

bug,"(183, 270)","(182, 270.6290851114018)","(1, 205.8732020030342)",5.604299196171251,-0.1559873168616076

sterl,"(137, 269)","(135, 264.57022499696745)","(2, 720.5562070106197)",5.891800223995037,0.6971574408773573

timeth,"(266, 269)","(263, 268.609465073257)","(3, 308.8098030045513)",5.232155164294368,0.0746910954404858

demis,"(234, 269)","(232, 269.6192750923294)","(2, 205.8732020030342)",5.359767328864259,-0.15359357559551745

helm,"(155, 269)","(152, 268.609465073257)","(3, 308.8098030045513)",5.769281456888897,0.0746910954404858

costa,"(191, 269)","(188, 264.57022499696745)","(3, 720.5562070106197)",5.561762214635772,0.6971574408773573

crust,"(120, 269)","(120, 271.6388951304742)","(0, 0.0)",6.023161633851236,-1.0

construct,"(231, 269)","(230, 270.6290851114018)","(1, 102.9366010015171)",5.372609971129892,-0.6720885393237997

jerri,"(190, 269)","(185, 262.55060495882265)","(5, 926.429409013654)",5.566981433164056,0.8522417775187667

classroom,"(180, 269)","(177, 268.609465073257)","(3, 308.8098030045513)",5.620728919520915,0.0746910954404858

dealt,"(253, 269)","(247, 265.58003501603986)","(6, 617.6196060091027)",5.282050394084165,0.5802071443726062

roundup,"(145, 269)","(145, 271.6388951304742)","(0, 0.0)",5.8354869656536295,-1.0

reward,"(220, 269)","(214, 263.56041497789505)","(6, 823.4928080121368)",5.421163196546883,0.7865222494590389

9th,"(196, 269)","(195, 270.6290851114018)","(1, 102.9366010015171)",5.536067070251609,-0.6720885393237997

portug,"(205, 268)","(205, 270.6290851114018)","(0, 0.0)",5.49141679651387,-1.0

frighten,"(247, 268)","(242, 264.57022499696745)","(5, 617.6196060091027)",5.305946393712528,0.5831436018201448

thread,"(214, 268)","(212, 268.609465073257)","(2, 205.8732020030342)",5.448675248136599,-0.15119803026157685

notori,"(254, 268)","(253, 269.6192750923294)","(1, 102.9366010015171)",5.278122659262517,-0.6693902638356313

swat,"(126, 268)","(126, 270.6290851114018)","(0, 0.0)",5.974804106214875,-1.0

guarante,"(243, 268)","(240, 267.59965505418467)","(3, 308.8098030045513)",5.322200307011369,0.07684781287938214

1967,"(184, 268)","(177, 257.5015548634607)","(7, 1338.1758130197225)",5.598882064830831,0.9703576973892394

lion,"(139, 268)","(136, 261.5407949397503)","(3, 926.429409013654)",5.877421831067322,0.8540953016335697

disappoint,"(245, 268)","(242, 267.59965505418467)","(3, 308.8098030045513)",5.314040327013273,0.07684781287938214

lesser,"(241, 267)","(238, 265.58003501603986)","(3, 411.7464040060684)",5.33042742046627,0.2684412608530271

evalu,"(229, 267)","(224, 264.57022499696745)","(5, 514.6830050075855)",5.381264287368963,0.44036013682647046

afterward,"(239, 267)","(235, 264.57022499696745)","(4, 514.6830050075855)",5.338722781183075,0.44036013682647046

vermont,"(155, 267)","(152, 237.3053544820128)","(3, 3293.9712320485473)",5.769281456888897,0.9999949066969731

strengthen,"(220, 267)","(218, 267.59965505418467)","(2, 205.8732020030342)",5.421163196546883,-0.14880070766919884

undoubtedli,"(241, 267)","(240, 268.609465073257)","(1, 102.9366010015171)",5.33042742046627,-0.6666742112714059

booth,"(152, 267)","(151, 268.609465073257)","(1, 102.9366010015171)",5.788686981746645,-0.6666742112714059

virtu,"(213, 267)","(205, 257.5015548634607)","(8, 1235.2392120182053)",5.453335088814646,0.9561095679473335

aleppo,"(102, 267)","(102, 269.6192750923294)","(0, 0.0)",6.184078893387369,-1.0

pig,"(175, 267)","(174, 268.609465073257)","(1, 102.9366010015171)",5.648726268908122,-0.6666742112714059

seventh,"(185, 266)","(184, 267.59965505418467)","(1, 102.9366010015171)",5.593494120762078,-0.6639403373541783

sudan,"(188, 266)","(186, 265.58003501603986)","(2, 308.8098030045513)",5.5775023087458715,0.08120823174852965

reveng,"(187, 266)","(184, 265.58003501603986)","(3, 308.8098030045513)",5.582804548103298,0.08120823174852965

itun,"(165, 266)","(165, 268.609465073257)","(0, 0.0)",5.707188267791034,-1.0

yellowston,"(73, 266)","(73, 268.609465073257)","(0, 0.0)",6.514362752108242,-1.0

behaviour,"(215, 266)","(215, 268.609465073257)","(0, 0.0)",5.444037020897443,-1.0

verg,"(235, 266)","(233, 266.58984503511226)","(2, 205.8732020030342)",5.355522840318816,-0.14640163471038148

moistur,"(186, 266)","(186, 268.609465073257)","(0, 0.0)",5.588135051130239,-1.0

optic,"(141, 266)","(141, 268.609465073257)","(0, 0.0)",5.8632472493072285,-1.0

ferguson,"(138, 266)","(138, 268.609465073257)","(0, 0.0)",5.884585185480886,-1.0

stole,"(222, 265)","(222, 267.59965505418467)","(0, 0.0)",5.412158182971797,-1.0

spell,"(222, 265)","(220, 265.58003501603986)","(2, 205.8732020030342)",5.412158182971797,-0.14400083835854904

chemtrail,"(128, 265)","(128, 267.59965505418467)","(0, 0.0)",5.959190986557687,-1.0

persist,"(237, 265)","(233, 262.55060495882265)","(4, 514.6830050075855)",5.347087530917466,0.4463714394913496

orlando,"(144, 265)","(140, 253.46231478717112)","(4, 1441.1124140212394)",5.842355124520141,0.9817162676604037

thirdparti,"(169, 265)","(169, 267.59965505418467)","(0, 0.0)",5.6833917850084665,-1.0

dvd,"(184, 265)","(183, 266.58984503511226)","(1, 102.9366010015171)",5.598882064830831,-0.6611885989503443

primit,"(195, 265)","(195, 267.59965505418467)","(0, 0.0)",5.541153551207983,-1.0

bee,"(115, 265)","(115, 267.59965505418467)","(0, 0.0)",6.065326395706437,-1.0

weaker,"(225, 265)","(224, 266.58984503511226)","(1, 102.9366010015171)",5.398800905126359,-0.6611885989503443

thailand,"(207, 265)","(206, 266.58984503511226)","(1, 102.9366010015171)",5.481759551010694,-0.6611885989503443

auction,"(123, 264)","(123, 266.58984503511226)","(0, 0.0)",5.998690592199722,-1.0

62,"(232, 264)","(231, 265.58003501603986)","(1, 102.9366010015171)",5.368310738368572,-0.6584189540911696

encount,"(245, 264)","(241, 262.55060495882265)","(4, 411.7464040060684)",5.314040327013273,0.27672104086774274

nextwhen,"(264, 264)","(264, 266.58984503511226)","(0, 0.0)",5.239671171115303,-1.0

scholar,"(206, 264)","(200, 260.5309849206779)","(6, 617.6196060091027)",5.4865765160087445,0.5949601676652363

concert,"(189, 264)","(186, 263.56041497789505)","(3, 308.8098030045513)",5.5722280349158995,0.0856322979750439

$2,"(232, 264)","(228, 262.55060495882265)","(4, 411.7464040060684)",5.368310738368572,0.27672104086774274

simon,"(198, 263)","(196, 263.56041497789505)","(2, 205.8732020030342)",5.525971073340132,-0.13919418376965875

pa,"(170, 263)","(169, 264.57022499696745)","(1, 102.9366010015171)",5.677530103512136,-0.6556313619943759

schiff,"(89, 263)","(89, 265.58003501603986)","(0, 0.0)",6.3188581197959905,-1.0

flock,"(224, 263)","(221, 262.55060495882265)","(3, 308.8098030045513)",5.403233536497597,0.08786858045076107

saith,"(107, 263)","(107, 265.58003501603986)","(0, 0.0)",6.13672155976512,-1.0

clinic,"(177, 263)","(173, 260.5309849206779)","(4, 514.6830050075855)",5.637433094114667,0.45243498492733814

salari,"(152, 263)","(151, 263.56041497789505)","(1, 205.8732020030342)",5.788686981746645,-0.13919418376965875

kurdish,"(108, 263)","(106, 251.44269474902632)","(2, 1441.1124140212394)",6.127513391571258,0.9825253443825941

coastal,"(185, 263)","(185, 265.58003501603986)","(0, 0.0)",5.593494120762078,-1.0

50000,"(201, 263)","(198, 262.55060495882265)","(3, 308.8098030045513)",5.511015660000708,0.08786858045076107

10th,"(223, 262)","(222, 263.56041497789505)","(1, 102.9366010015171)",5.407685903603402,-0.6528257830857813

len,"(183, 262)","(183, 264.57022499696745)","(0, 0.0)",5.604299196171251,-1.0

schumer,"(136, 262)","(135, 261.5407949397503)","(1, 308.8098030045513)",5.899067697842014,0.09012123583589671

pant,"(200, 262)","(200, 264.57022499696745)","(0, 0.0)",5.515975987631677,-1.0

crap,"(220, 262)","(220, 264.57022499696745)","(0, 0.0)",5.421163196546883,-1.0

legend,"(210, 262)","(210, 264.57022499696745)","(0, 0.0)",5.467446329556008,-1.0

tibetan,"(91, 262)","(91, 264.57022499696745)","(0, 0.0)",6.296903341149022,-1.0

janet,"(163, 262)","(161, 261.5407949397503)","(2, 308.8098030045513)",5.719302286314238,0.09012123583589671

raid,"(176, 262)","(175, 263.56041497789505)","(1, 102.9366010015171)",5.643063739621495,-0.6528257830857813

uss,"(190, 261)","(188, 261.5407949397503)","(2, 205.8732020030342)",5.566981433164056,-0.1343809612739174

poultri,"(140, 261)","(140, 263.56041497789505)","(0, 0.0)",5.870309425551515,-1.0

unwant,"(224, 261)","(219, 257.5015548634607)","(5, 617.6196060091027)",5.403233536497597,0.6038941301143081

1986,"(176, 261)","(173, 255.4819348253159)","(3, 823.4928080121368)",5.643063739621495,0.8046434086012626

repent,"(173, 261)","(170, 257.5015548634607)","(3, 617.6196060091027)",5.66014843763614,0.6038941301143081

escap,"(223, 261)","(218, 256.4917448443883)","(5, 720.5562070106197)",5.407685903603402,0.718548797181283

inabl,"(246, 261)","(244, 261.5407949397503)","(2, 205.8732020030342)",5.309985171415719,-0.1343809612739174

shop,"(195, 261)","(193, 261.5407949397503)","(2, 205.8732020030342)",5.541153551207983,-0.1343809612739174

lynch,"(185, 261)","(185, 263.56041497789505)","(0, 0.0)",5.593494120762078,-1.0

prefer,"(226, 261)","(224, 261.5407949397503)","(2, 205.8732020030342)",5.394387835298771,-0.1343809612739174

brussel,"(158, 261)","(158, 263.56041497789505)","(0, 0.0)",5.750245349066542,-1.0

isil,"(85, 261)","(84, 262.55060495882265)","(1, 102.9366010015171)",6.364268872976598,-0.6500021790209843

nextit,"(261, 261)","(261, 263.56041497789505)","(0, 0.0)",5.251052174080923,-1.0

benedict,"(143, 260)","(143, 262.55060495882265)","(0, 0.0)",5.849270781404806,-1.0

nextfor,"(260, 260)","(260, 262.55060495882265)","(0, 0.0)",5.2548748087052,-1.0

4000,"(233, 260)","(229, 258.5113648825331)","(4, 411.7464040060684)",5.364029909913418,0.2879960545434235

paint,"(224, 260)","(220, 258.5113648825331)","(4, 411.7464040060684)",5.403233536497597,0.2879960545434235

facial,"(160, 260)","(159, 261.5407949397503)","(1, 102.9366010015171)",5.737752994227354,-0.647160512707089

browser,"(146, 260)","(141, 257.5015548634607)","(5, 514.6830050075855)",5.828665656802891,0.4616281933604427

question,"(234, 260)","(229, 257.5015548634607)","(5, 514.6830050075855)",5.359767328864259,0.4616281933604427

salmon,"(111, 260)","(111, 262.55060495882265)","(0, 0.0)",6.100386954332169,-1.0

lifesav,"(241, 259)","(240, 260.5309849206779)","(1, 102.9366010015171)",5.33042742046627,-0.6443007483244618

collater,"(149, 259)","(148, 260.5309849206779)","(1, 102.9366010015171)",5.808476545770867,-0.6443007483244618

unveil,"(232, 259)","(228, 257.5015548634607)","(4, 411.7464040060684)",5.368310738368572,0.2908574974119138

flee,"(214, 259)","(210, 253.46231478717112)","(4, 823.4928080121368)",5.448675248136599,0.8091242251607909

1988,"(183, 259)","(182, 260.5309849206779)","(1, 102.9366010015171)",5.604299196171251,-0.6443007483244618

proport,"(222, 259)","(220, 259.5211749016055)","(2, 205.8732020030342)",5.412158182971797,-0.12956138947005735

reckless,"(209, 259)","(207, 259.5211749016055)","(2, 205.8732020030342)",5.472194676559329,-0.12956138947005735

testifi,"(203, 259)","(194, 249.42307471088154)","(9, 1235.2392120182053)",5.501168214594484,0.9623063999045376

weigh,"(232, 259)","(230, 259.5211749016055)","(2, 205.8732020030342)",5.368310738368572,-0.12956138947005735

examin,"(257, 259)","(257, 261.5407949397503)","(0, 0.0)",5.266431177685715,-1.0

1950,"(220, 259)","(215, 256.4917448443883)","(5, 514.6830050075855)",5.421163196546883,0.46471866774146564

flaw,"(224, 259)","(220, 255.4819348253159)","(4, 617.6196060091027)",5.403233536497597,0.6098825943022128

throat,"(186, 258)","(185, 259.5211749016055)","(1, 102.9366010015171)",5.588135051130239,-0.6414228513485176

stanford,"(168, 258)","(167, 259.5211749016055)","(1, 102.9366010015171)",5.689288028505748,-0.6414228513485176

flashlight,"(164, 258)","(164, 260.5309849206779)","(0, 0.0)",5.713226933484201,-1.0

aw,"(236, 258)","(233, 257.5015548634607)","(3, 308.8098030045513)",5.351296291338923,0.09929875026282997

solidar,"(198, 258)","(196, 258.5113648825331)","(2, 205.8732020030342)",5.525971073340132,-0.12714929121583995

ark,"(123, 258)","(123, 260.5309849206779)","(0, 0.0)",5.998690592199722,-1.0

jarrett,"(149, 258)","(149, 260.5309849206779)","(0, 0.0)",5.808476545770867,-1.0

presidentelect,"(179, 258)","(177, 258.5113648825331)","(2, 205.8732020030342)",5.626266032228373,-0.12714929121583995

bend,"(198, 258)","(197, 258.5113648825331)","(1, 205.8732020030342)",5.525971073340132,-0.12714929121583995

assumpt,"(206, 258)","(203, 257.5015548634607)","(3, 308.8098030045513)",5.4865765160087445,0.09929875026282997

lawrenc,"(178, 258)","(170, 248.41326469180913)","(8, 1235.2392120182053)",5.631833975343617,0.9630437652808348

peopl,"(258, 258)","(258, 260.5309849206779)","(0, 0.0)",5.262564196842218,-1.0

underneath,"(216, 258)","(215, 259.5211749016055)","(1, 102.9366010015171)",5.439420207526037,-0.6414228513485176

injustic,"(183, 258)","(181, 255.4819348253159)","(2, 514.6830050075855)",5.604299196171251,0.46782215758587453

+1,"(238, 258)","(238, 260.5309849206779)","(0, 0.0)",5.342896409946004,-1.0

czech,"(177, 258)","(177, 260.5309849206779)","(0, 0.0)",5.637433094114667,-1.0

withdraw,"(220, 257)","(215, 253.46231478717112)","(5, 617.6196060091027)",5.421163196546883,0.6158959896726783

tropic,"(151, 257)","(150, 256.4917448443883)","(1, 308.8098030045513)",5.795240085145036,0.10163565715088829

laden,"(146, 257)","(140, 241.34459455830236)","(6, 1852.858818027308)",5.828665656802891,0.9974846538037123

bike,"(124, 257)","(124, 259.5211749016055)","(0, 0.0)",5.990664866937418,-1.0

toc,"(238, 257)","(238, 259.5211749016055)","(0, 0.0)",5.342896409946004,-1.0

interst,"(144, 257)","(144, 259.5211749016055)","(0, 0.0)",5.842355124520141,-1.0

grab,"(233, 257)","(231, 257.5015548634607)","(2, 205.8732020030342)",5.364029909913418,-0.12473568814571989

16th,"(190, 257)","(190, 259.5211749016055)","(0, 0.0)",5.566981433164056,-1.0

trailer,"(203, 257)","(200, 255.4819348253159)","(3, 411.7464040060684)",5.501168214594484,0.29663230960666565

jump,"(224, 257)","(223, 258.5113648825331)","(1, 102.9366010015171)",5.403233536497597,-0.6385267885715225

prone,"(225, 257)","(225, 259.5211749016055)","(0, 0.0)",5.398800905126359,-1.0

restor,"(224, 256)","(221, 255.4819348253159)","(3, 308.8098030045513)",5.403233536497597,0.10398990307430878

terrain,"(171, 256)","(170, 257.5015548634607)","(1, 102.9366010015171)",5.67170258119279,-0.6356125281244107

charter,"(144, 256)","(142, 256.4917448443883)","(2, 205.8732020030342)",5.842355124520141,-0.12232060791253685

sri,"(167, 256)","(167, 258.5113648825331)","(0, 0.0)",5.695219243995713,-1.0

composit,"(156, 256)","(156, 258.5113648825331)","(0, 0.0)",5.762895739148708,-1.0

quak,"(111, 256)","(111, 258.5113648825331)","(0, 0.0)",6.100386954332169,-1.0

smuggl,"(143, 256)","(141, 256.4917448443883)","(2, 205.8732020030342)",5.849270781404806,-0.12232060791253685

colleagu,"(222, 256)","(218, 253.46231478717112)","(4, 514.6830050075855)",5.412158182971797,0.4740681177855357

ladi,"(203, 256)","(200, 251.44269474902632)","(3, 720.5562070106197)",5.501168214594484,0.7319170106592583

isaac,"(175, 256)","(172, 252.45250476809872)","(3, 617.6196060091027)",5.648726268908122,0.6189117365512735

explod,"(233, 256)","(229, 254.4721248062435)","(4, 411.7464040060684)",5.364029909913418,0.2995458772469033

rattl,"(147, 256)","(147, 258.5113648825331)","(0, 0.0)",5.82189056313653,-1.0

lt,"(181, 256)","(177, 253.46231478717112)","(4, 514.6830050075855)",5.615222297676721,0.4740681177855357

earliest,"(207, 255)","(204, 254.4721248062435)","(3, 308.8098030045513)",5.481759551010694,0.10636165476965576

pill,"(146, 255)","(142, 253.46231478717112)","(4, 411.7464040060684)",5.828665656802891,0.30247701739919086

iti,"(241, 255)","(240, 256.4917448443883)","(1, 102.9366010015171)",5.33042742046627,-0.6326800394986078

nurs,"(142, 255)","(141, 256.4917448443883)","(1, 102.9366010015171)",5.856234597847878,-0.6326800394986078

dougla,"(171, 255)","(166, 252.45250476809872)","(5, 514.6830050075855)",5.67170258119279,0.4772105488156295

bean,"(118, 255)","(118, 257.5015548634607)","(0, 0.0)",6.039814808049028,-1.0

distinct,"(219, 255)","(215, 252.45250476809872)","(4, 514.6830050075855)",5.425696295877867,0.4772105488156295

geograph,"(186, 255)","(185, 256.4917448443883)","(1, 102.9366010015171)",5.588135051130239,-0.6326800394986078

leaf,"(155, 255)","(155, 257.5015548634607)","(0, 0.0)",5.769281456888897,-1.0

intraday,"(160, 254)","(160, 256.4917448443883)","(0, 0.0)",5.737752994227354,-1.0

astound,"(225, 254)","(225, 256.4917448443883)","(0, 0.0)",5.398800905126359,-1.0

laundri,"(126, 254)","(126, 256.4917448443883)","(0, 0.0)",5.974804106214875,-1.0

lit,"(220, 254)","(219, 255.4819348253159)","(1, 102.9366010015171)",5.421163196546883,-0.6297292935678509

gentli,"(205, 254)","(205, 256.4917448443883)","(0, 0.0)",5.49141679651387,-1.0

denmark,"(219, 254)","(216, 253.46231478717112)","(3, 308.8098030045513)",5.425696295877867,0.10875108063019212

meteor,"(105, 254)","(105, 256.4917448443883)","(0, 0.0)",6.155396238790345,-1.0

silicon,"(166, 254)","(165, 255.4819348253159)","(1, 102.9366010015171)",5.701185848808935,-0.6297292935678509

refriger,"(145, 254)","(145, 256.4917448443883)","(0, 0.0)",5.8354869656536295,-1.0

notifi,"(232, 254)","(230, 254.4721248062435)","(2, 205.8732020030342)",5.368310738368572,-0.1174861269141918

67,"(225, 254)","(225, 256.4917448443883)","(0, 0.0)",5.398800905126359,-1.0

downtown,"(200, 253)","(199, 254.4721248062435)","(1, 102.9366010015171)",5.515975987631677,-0.6267602626100013

blew,"(221, 253)","(219, 253.46231478717112)","(2, 205.8732020030342)",5.416650553509902,-0.1150667817968335

moham,"(141, 253)","(139, 253.46231478717112)","(2, 205.8732020030342)",5.8632472493072285,-0.1150667817968335

irrelev,"(235, 253)","(233, 253.46231478717112)","(2, 205.8732020030342)",5.355522840318816,-0.1150667817968335

toronto,"(157, 253)","(155, 253.46231478717112)","(2, 205.8732020030342)",5.756550540194857,-0.1150667817968335

1989,"(204, 253)","(202, 252.45250476809872)","(2, 308.8098030045513)",5.496280619331948,0.11115835071384605

migrant,"(131, 253)","(130, 254.4721248062435)","(1, 102.9366010015171)",5.936219072882004,-0.6267602626100013

cnbc,"(208, 253)","(208, 255.4819348253159)","(0, 0.0)",5.476965677975695,-1.0

dub,"(244, 253)","(239, 250.43288472995394)","(5, 514.6830050075855)",5.318111993876216,0.48353419451917

machineri,"(172, 253)","(171, 254.4721248062435)","(1, 102.9366010015171)",5.665908822228119,-0.6267602626100013

lengthi,"(240, 253)","(238, 253.46231478717112)","(2, 205.8732020030342)",5.334566499223158,-0.1150667817968335

delet,"(173, 252)","(168, 249.42307471088154)","(5, 514.6830050075855)",5.66014843763614,0.4867153536371154

earthli,"(174, 252)","(173, 253.46231478717112)","(1, 102.9366010015171)",5.654421045118477,-0.6237729203288402

forthcom,"(237, 252)","(233, 250.43288472995394)","(4, 411.7464040060684)",5.347087530917466,0.3113768501460903

lid,"(179, 252)","(179, 254.4721248062435)","(0, 0.0)",5.626266032228373,-1.0

biotech,"(147, 252)","(147, 254.4721248062435)","(0, 0.0)",5.82189056313653,-1.0

deport,"(157, 252)","(152, 246.39364465366435)","(5, 823.4928080121368)",5.756550540194857,0.82462186601582

unifi,"(169, 252)","(166, 251.44269474902632)","(3, 308.8098030045513)",5.6833917850084665,0.11358363675071681

align,"(219, 252)","(216, 251.44269474902632)","(3, 308.8098030045513)",5.425696295877867,0.11358363675071681

penc,"(135, 252)","(128, 234.27592442479562)","(7, 2058.732020030342)",5.906388374752863,0.9991706809224299

stewart,"(140, 251)","(138, 251.44269474902632)","(2, 205.8732020030342)",5.870309425551515,-0.11022402193970948

arthriti,"(161, 251)","(161, 253.46231478717112)","(0, 0.0)",5.731564855668653,-1.0

broadli,"(212, 251)","(209, 250.43288472995394)","(3, 308.8098030045513)",5.458016745305712,0.11602711215009087

rocki,"(191, 251)","(190, 252.45250476809872)","(1, 102.9366010015171)",5.561762214635772,-0.62076724187584

wwii,"(153, 251)","(152, 252.45250476809872)","(1, 102.9366010015171)",5.782176542084213,-0.62076724187584

bluetooth,"(174, 251)","(174, 253.46231478717112)","(0, 0.0)",5.654421045118477,-1.0

straw,"(149, 251)","(148, 252.45250476809872)","(1, 102.9366010015171)",5.808476545770867,-0.62076724187584

evolv,"(227, 251)","(226, 251.44269474902632)","(1, 205.8732020030342)",5.389994155119941,-0.11022402193970948

attende,"(185, 251)","(180, 247.40345467273676)","(5, 617.6196060091027)",5.593494120762078,0.6340758298057811

succeed,"(229, 251)","(224, 246.39364465366435)","(5, 720.5562070106197)",5.381264287368963,0.7452589509847898

blown,"(232, 251)","(229, 250.43288472995394)","(3, 308.8098030045513)",5.368310738368572,0.11602711215009087

20092014,"(42, 251)","(42, 253.46231478717112)","(0, 0.0)",7.056255287300581,-1.0

portal,"(160, 251)","(160, 253.46231478717112)","(0, 0.0)",5.737752994227354,-1.0

scholarship,"(162, 250)","(161, 251.44269474902632)","(1, 102.9366010015171)",5.725414774783315,-0.6177432038719051

tangibl,"(210, 250)","(208, 250.43288472995394)","(2, 205.8732020030342)",5.467446329556008,-0.1078006632380184

rampant,"(224, 250)","(222, 250.43288472995394)","(2, 205.8732020030342)",5.403233536497597,-0.1078006632380184

amazoncom,"(215, 250)","(206, 243.36421459644717)","(9, 926.429409013654)",5.444037020897443,0.8860801719762617

colombia,"(203, 250)","(203, 252.45250476809872)","(0, 0.0)",5.501168214594484,-1.0

101,"(192, 250)","(192, 252.45250476809872)","(0, 0.0)",5.5565700949758146,-1.0

corey,"(87, 250)","(87, 252.45250476809872)","(0, 0.0)",6.341305751468149,-1.0

evas,"(232, 250)","(231, 251.44269474902632)","(1, 102.9366010015171)",5.368310738368572,-0.6177432038719051

mall,"(178, 250)","(173, 244.37402461551955)","(5, 823.4928080121368)",5.631833975343617,0.8289912268900155

soni,"(91, 250)","(91, 252.45250476809872)","(0, 0.0)",6.296903341149022,-1.0

2022of,"(250, 250)","(250, 252.45250476809872)","(0, 0.0)",5.293927018246744,-1.0

type6,"(249, 249)","(249, 251.44269474902632)","(0, 0.0)",5.29791744652671,-1.0

nutriti,"(226, 249)","(226, 251.44269474902632)","(0, 0.0)",5.394387835298771,-1.0

rebellion,"(191, 249)","(186, 245.38383463459195)","(5, 617.6196060091027)",5.561762214635772,0.640178744903557

unconvent,"(218, 249)","(217, 250.43288472995394)","(1, 102.9366010015171)",5.430250037808862,-0.6147007844290716

regret,"(209, 249)","(207, 249.42307471088154)","(2, 205.8732020030342)",5.472194676559329,-0.10537602281693537

dod,"(120, 249)","(120, 251.44269474902632)","(0, 0.0)",6.023161633851236,-1.0

suspicion,"(209, 249)","(205, 247.40345467273676)","(4, 411.7464040060684)",5.472194676559329,0.3204383279823062

psalm,"(178, 249)","(173, 246.39364465366435)","(5, 514.6830050075855)",5.631833975343617,0.49633578199093065

scan,"(190, 249)","(190, 251.44269474902632)","(0, 0.0)",5.566981433164056,-1.0

capitalist,"(174, 249)","(173, 250.43288472995394)","(1, 102.9366010015171)",5.654421045118477,-0.6147007844290716

