,freq,fake,reliable,idf_weight,fakeness_score

saw,"(2806, 4330)","(2776, 4329.76907834207)","(30, 4354.293484943444)",2.8798710834603063,0.0028320610858132422

chines,"(1314, 4326)","(1307, 4347.940177295243)","(7, 2017.8433222908645)",3.6381102970623638,-0.5207535136875432

night,"(2797, 4323)","(2774, 4325.731056352477)","(23, 4035.686644581729)",2.883082390009356,-0.03591949214164192

east,"(2431, 4322)","(2406, 4310.588473891499)","(25, 5522.518566269734)",3.023267923748512,0.13965720447047936

total,"(2876, 4319)","(2861, 4341.883144310852)","(15, 1911.6410421702926)",2.8552401630338764,-0.5619255507310341

young,"(2680, 4317)","(2631, 4268.189243000764)","(49, 9452.002930730892)",2.925795847354827,0.5421965002626838

age,"(2712, 4310)","(2690, 4324.721550855078)","(22, 2761.259283134867)",2.9139311128655914,-0.27577800095521676

30,"(3130, 4308)","(3107, 4320.683528865484)","(23, 2973.663843376011)",2.7706386249161676,-0.22269655138401534

itself,"(3283, 4299)","(3257, 4300.493418917515)","(26, 4141.888924702301)",2.722930363631662,-0.019144057130722536

15,"(3173, 4298)","(3150, 4311.597979388898)","(23, 2867.461563255439)",2.7569988778340946,-0.2466234970061263

defens,"(2215, 4276)","(2190, 4258.094188026778)","(25, 6159.732246993165)",3.116274111207481,0.21965810440771394

near,"(3133, 4270)","(3113, 4285.350836456538)","(20, 2655.0570030142953)",2.7696809538987113,-0.2977206769854336

singl,"(3203, 4258)","(3186, 4277.274792477349)","(17, 2230.247882532008)",2.747591765722819,-0.4292065345483286

internet,"(2072, 4248)","(2058, 4274.246275985154)","(14, 1486.8319216880054)",3.1829779338712165,-0.7340101818841342

ask,"(3026, 4237)","(2963, 4179.352759229698)","(63, 10301.621171695466)",2.804417939924991,0.6245571710406852

certain,"(3072, 4236)","(3042, 4238.913583576207)","(30, 3929.484364461157)",2.789336181318861,-0.03935241824742508

california,"(2144, 4230)","(2119, 4230.83753959702)","(25, 4141.888924702301)",3.1488368340882262,-0.010737274482622405

check,"(3117, 4219)","(3109, 4251.027649544989)","(8, 849.6182409645745)",2.774799163465928,-0.9641494683443441

contact,"(2791, 4212)","(2785, 4244.9706165605985)","(6, 743.4159608440027)",2.8852290045505087,-0.9821527276119437

headlin,"(4079, 4210)","(4075, 4243.9611110631995)","(4, 637.2136807234309)",2.5059015075085145,-0.9930604185843669

press,"(2915, 4201)","(2871, 4148.058088810344)","(44, 9770.609771092606)",2.841775898316933,0.590043629588509

russian,"(1484, 4189)","(1470, 4149.067594307743)","(14, 8389.980129525173)",3.516540895373384,0.47077702573477076

freedom,"(2460, 4187)","(2413, 4112.725396401398)","(47, 12000.857653624615)",3.011414600956098,0.7438264072456484

quit,"(3245, 4177)","(3224, 4191.4668251984795)","(21, 2655.0570030142953)",2.734568729663019,-0.28152401670955673

planet,"(2002, 4173)","(1993, 4199.542869177667)","(9, 1380.6296415674335)",3.21732702487835,-0.77022455269772

site,"(2801, 4160)","(2786, 4179.352759229698)","(15, 2124.0456024114364)",2.881653869356442,-0.44929688630169395

onlin,"(2625, 4160)","(2604, 4169.257704255712)","(21, 3186.068403617154)",2.946523149541444,-0.153082187004153

popul,"(2125, 4156)","(2101, 4166.229187763517)","(24, 3079.8661234965825)",3.1577336899259634,-0.17455917670943044

theyr,"(2610, 4139)","(2591, 4149.067594307743)","(19, 3079.8661234965825)",2.952251416942455,-0.17185667011535133

grow,"(3046, 4137)","(3014, 4135.944022841562)","(32, 4248.091204822873)",2.797832686796718,0.013556797509373997

goe,"(3300, 4135)","(3280, 4152.096110799938)","(20, 2336.45016265258)",2.717767259165591,-0.3701077729128399

messag,"(2543, 4134)","(2502, 4107.677868914406)","(41, 6903.148207837168)",2.978246052546716,0.3277218127507624

facebook,"(2545, 4132)","(2516, 4087.4877589664356)","(29, 8814.789250007461)",2.9774602287665424,0.5214031874677192

week,"(3170, 4131)","(3140, 4130.89649535457)","(30, 4141.888924702301)",2.7579444745760533,0.0013305129859324527

applic,"(1485, 4128)","(1477, 4158.15314378433)","(8, 955.8205210851463)",3.5158677666457594,-0.9322325451235436

hillari,"(1559, 4121)","(1544, 4116.763418390991)","(15, 4566.698045184588)",3.4672730836570795,0.054592314657976315

peac,"(2117, 4119)","(2089, 4108.687374411804)","(28, 5203.9117259080185)",3.1615035450103304,0.13249790350497204

dr,"(1931, 4106)","(1900, 4096.573308443022)","(31, 5097.709445787447)",3.2534155111429452,0.1215873650484749

period,"(2763, 4104)","(2751, 4129.886989857172)","(12, 1380.6296415674335)",2.895307920727111,-0.7597626677738806

wont,"(3100, 4070)","(3083, 4087.4877589664356)","(17, 2230.247882532008)",2.7802661181677344,-0.39387235773710694

blood,"(1830, 4057)","(1813, 4067.2976490184665)","(17, 2973.663843376011)",3.307106126262615,-0.18184158128281014

hope,"(3087, 4049)","(3052, 4018.8413851433393)","(35, 7221.755048198884)",2.784466990370259,0.37865380434034823

weapon,"(1813, 4043)","(1788, 3980.480176242197)","(25, 10620.228012057181)",3.316433528463006,0.6826385609545069

readi,"(2905, 4038)","(2888, 4056.193088547083)","(17, 2124.0456024114364)",2.8452110293098345,-0.4258588853907116

began,"(2896, 4026)","(2853, 3999.660780692768)","(43, 6796.945927716596)",2.848312768769301,0.33610085676047174

ground,"(2581, 4011)","(2566, 4029.945945614723)","(15, 2017.8433222908645)",2.9634199840867446,-0.46099771296581793

donald,"(2360, 3981)","(2316, 3943.1284728384535)","(44, 7965.171009042886)",3.0528953932873653,0.46995028644594483

mean,"(3039, 3975)","(3016, 3988.556220221385)","(23, 2548.8547228937236)",2.8001325958141936,-0.27514452281398916

credit,"(1987, 3973)","(1979, 4001.6797916875653)","(8, 955.8205210851463)",3.2248435966479922,-0.9206570878662464

lost,"(2809, 3966)","(2770, 3957.2615498020323)","(39, 4885.304885546303)",2.8788029355270885,0.1167238011782743

januari,"(2399, 3960)","(2355, 3940.0999563462583)","(44, 6053.529966872594)",3.036512602275611,0.2619444574635752

ive,"(2640, 3957)","(2622, 3973.4136377604077)","(18, 2230.247882532008)",2.940827508384705,-0.3720504707701343

latest,"(3271, 3955)","(3235, 3951.2045168176414)","(36, 4354.293484943444)",2.726591024807476,0.05096417270615805

6,"(2786, 3953)","(2759, 3957.2615498020323)","(27, 3504.6752439788697)",2.887021376696545,-0.06447935331123178

diseas,"(1713, 3945)","(1707, 3973.4136377604077)","(6, 955.8205210851463)",3.373134843897272,-0.918372862349742

easi,"(3002, 3942)","(2984, 3959.2805607968294)","(18, 2124.0456024114364)",2.8123779169480865,-0.4070030794701003

mass,"(2314, 3934)","(2286, 3938.080945351461)","(28, 3504.6752439788697)",3.0725701222786164,-0.061753825093978865

illeg,"(1845, 3933)","(1828, 3948.176000325446)","(17, 2336.45016265258)",3.2989476996337594,-0.3318529649250115

justic,"(2146, 3911)","(2104, 3852.2729780725904)","(42, 10089.216611454322)",3.147904910997622,0.669322487867402

2012,"(2377, 3907)","(2362, 3918.90034090089)","(15, 2655.0570030142953)",3.0457211558990633,-0.23361222433119966

spirit,"(1522, 3901)","(1507, 3878.520121004951)","(15, 6265.934527113737)",3.491275273788825,0.2984105641079027

fall,"(2666, 3897)","(2647, 3908.8052859269055)","(19, 2655.0570030142953)",2.9310312656181146,-0.2318140803052312

leav,"(3034, 3895)","(3004, 3892.6531979685296)","(30, 4141.888924702301)",2.8017786325303287,0.03200267325860495

2014,"(2489, 3880)","(2470, 3883.5676484919436)","(19, 3504.6752439788697)",2.9997001351153765,-0.05400269228219279

christian,"(1705, 3857)","(1557, 3535.2882518894685)","(148, 37701.809442802994)",3.3778129414294193,0.9998730020163102

soon,"(2992, 3852)","(2960, 3848.2349560829966)","(32, 4248.091204822873)",2.815713365822712,0.05190650856057544

wrong,"(2769, 3848)","(2745, 3842.177923098606)","(24, 4460.495765064016)",2.893139584797495,0.08029129063598228

page,"(2745, 3845)","(2712, 3821.987813150636)","(33, 6265.934527113737)",2.901841282139463,0.30925547590108593

price,"(1640, 3842)","(1638, 3875.4916045127557)","(2, 318.60684036171546)",3.416656256724701,-0.9999716457936755

natur,"(2512, 3831)","(2499, 3850.2539670777937)","(13, 1805.438762049721)",2.9905059545824098,-0.5126317509753802

job,"(2613, 3831)","(2601, 3852.2729780725904)","(12, 1593.034201808577)",2.9511031354107864,-0.6101116973517231

lead,"(3057, 3824)","(3030, 3833.0923736220193)","(27, 2867.461563255439)",2.7942291973441074,-0.16680391300632091

deep,"(2396, 3815)","(2384, 3838.139901109012)","(12, 1380.6296415674335)",3.0377633320309188,-0.7113918531933414

nearli,"(3028, 3814)","(2991, 3801.7977032026665)","(37, 5097.709445787447)",2.803757459731898,0.16880278213109023

half,"(2827, 3813)","(2801, 3818.959296658441)","(26, 3186.068403617154)",2.872417897340069,-0.09899629920548647

simpl,"(2927, 3807)","(2911, 3826.0258351402304)","(16, 1805.438762049721)",2.837669256906817,-0.5076682573623645

secret,"(2121, 3804)","(2101, 3768.484021788517)","(20, 7540.361888560598)",3.159616840993279,0.46247121557746507

decemb,"(2366, 3795)","(2331, 3788.6741317364863)","(35, 4460.495765064016)",3.050357428217938,0.08843024613109374

via,"(3006, 3790)","(2985, 3776.5600657677046)","(21, 5203.9117259080185)",2.8110468462380993,0.1867572458201321

insid,"(2666, 3777)","(2635, 3760.407977809329)","(31, 5522.518566269734)",2.9310312656181146,0.23010259429631486

friend,"(2754, 3768)","(2721, 3759.3984723119306)","(33, 4672.90032530516)",2.8985692658413584,0.12090144766211885

rememb,"(2721, 3757)","(2709, 3778.5790767625017)","(12, 1486.8319216880054)",2.9106193641808114,-0.6473254472500856

vote,"(1788, 3754)","(1768, 3744.2558898509533)","(20, 4779.102605425732)",3.330310305314506,0.13731823529672327

investig,"(2048, 3736)","(2031, 3728.103801892578)","(17, 4566.698045184588)",3.194622333067496,0.1119974389212075

involv,"(2791, 3728)","(2759, 3723.0562744055856)","(32, 4248.091204822873)",2.8852290045505087,0.07039465546046242

trade,"(1509, 3725)","(1507, 3754.3509448249383)","(2, 637.2136807234309)",3.4998471316285396,-0.9850964617708974

agenc,"(2318, 3720)","(2292, 3710.942208436804)","(26, 4672.90032530516)",3.0708438260491198,0.1288900990061126

xx,"(89, 3716)","(89, 3751.3224283327427)","(0, 0.0)",6.3188581197959905,-1.0

rest,"(2972, 3706)","(2955, 3723.0562744055856)","(17, 1911.6410421702926)",2.8224178259200112,-0.4412527680701842

statement,"(2617, 3704)","(2567, 3655.4194060798873)","(50, 8814.789250007461)",2.9495741415729078,0.607982894597705

forecast,"(1507, 3703)","(1505, 3736.179845871766)","(2, 212.40456024114363)",3.501172425043644,-0.999999875227757

individu,"(2445, 3701)","(2430, 3720.02775791339)","(15, 1699.236481929149)",3.0175280859244484,-0.5332083866703186

crisi,"(2080, 3692)","(2055, 3688.733087494037)","(25, 4035.686644581729)",3.179126405350918,0.04699418310260017

hear,"(2883, 3681)","(2854, 3679.647538017451)","(29, 3823.2820843405852)",2.8528101125427745,0.01951495481203147

hold,"(2828, 3671)","(2792, 3663.495450059075)","(36, 4460.495765064016)",2.8720643655538796,0.10834894006167439

led,"(2818, 3662)","(2779, 3636.238801629316)","(39, 6372.136807234308)",2.8756053203531544,0.3594018780700221

written,"(2729, 3661)","(2706, 3667.533472048669)","(23, 2973.663843376011)",2.9076847668655112,-0.11614265539482804

child,"(1812, 3655)","(1769, 3604.9441312099634)","(43, 8920.991530128033)",3.31698491797852,0.6275276592984018

shoot,"(1760, 3655)","(1749, 3673.5905050330603)","(11, 1699.236481929149)",3.3460843916092435,-0.5233579498674432

heard,"(2690, 3654)","(2670, 3660.46693356688)","(20, 2973.663843376011)",2.9220729734671007,-0.1149703345874673

syria,"(1201, 3641)","(1178, 3595.8585817333774)","(23, 8389.980129525173)",3.727952978100075,0.5827502039340204

problem,"(2547, 3634)","(2531, 3651.3813840902935)","(16, 1805.438762049721)",2.9766750220205336,-0.47089302325652815

averag,"(2232, 3629)","(2213, 3634.2197906345195)","(19, 3079.8661234965825)",3.1086322507694417,-0.08975420407813306

thousand,"(2729, 3629)","(2679, 3592.8300652411817)","(50, 7434.159608440027)",2.9076847668655112,0.4888763258113793

expect,"(2499, 3625)","(2476, 3630.1817686449253)","(23, 3079.8661234965825)",2.99569227435397,-0.08910389536674967

releas,"(2697, 3621)","(2655, 3600.9061092203697)","(42, 5734.923126510878)",2.919475183837237,0.2879382559503705

perhap,"(2688, 3617)","(2662, 3614.02968068655)","(26, 3929.484364461157)",2.9228164402869674,0.04361537952108119

8,"(2724, 3615)","(2709, 3631.191274142324)","(15, 1911.6410421702926)",2.9095178807385595,-0.42169974416215705

director,"(2340, 3606)","(2292, 3557.497372832235)","(48, 8708.586969886888)",3.0614021010440107,0.6193664498273499

includ,"(2920, 3604)","(2908, 3624.1247356605345)","(12, 1486.8319216880054)",2.8400627477574627,-0.6161285702683792

game,"(1906, 3596)","(1881, 3587.7825377541894)","(25, 4460.495765064016)",3.2664392417998105,0.1210267664987057

counti,"(1544, 3588)","(1530, 3594.849076235979)","(14, 2867.461563255439)",3.4769343722539108,-0.12615896092413825

amount,"(2667, 3581)","(2654, 3600.9061092203697)","(13, 1486.8319216880054)",2.9306563968178034,-0.6112612287333088

crimin,"(1998, 3569)","(1981, 3569.611438801017)","(17, 3504.6752439788697)",3.2193259261485863,-0.009263959230281338

kill,"(2124, 3565)","(2089, 3553.459350842641)","(35, 4779.102605425732)",3.158204145335468,0.17076812690322773

spiritu,"(1621, 3565)","(1588, 3542.354790371258)","(33, 5947.327686752022)",3.4283013993542144,0.3269948899653874

citizen,"(2210, 3562)","(2178, 3555.478361837438)","(32, 4248.091204822873)",3.1185328761721727,0.09709394902300139

street,"(2110, 3539)","(2085, 3533.269240894672)","(25, 4141.888924702301)",3.1648138667696704,0.08591465996568348

7,"(2497, 3534)","(2477, 3541.3452848738593)","(20, 2761.259283134867)",2.9964925625004,-0.14032342123903274

safe,"(2377, 3526)","(2366, 3541.3452848738593)","(11, 1911.6410421702926)",3.0457211558990633,-0.4021892560341376

consid,"(2775, 3520)","(2757, 3530.240724402476)","(18, 2442.6524427731515)",2.8909759403776474,-0.21901804459744267

receiv,"(2666, 3515)","(2635, 3506.012592464913)","(31, 4460.495765064016)",2.9310312656181146,0.1352863603052059

bit,"(2704, 3512)","(2688, 3528.221713407679)","(16, 1805.438762049721)",2.9168841252363125,-0.44392549538391135

2013,"(2296, 3497)","(2272, 3485.822482516943)","(24, 4672.90032530516)",3.080375547623096,0.16864558832488252

cut,"(2374, 3495)","(2356, 3509.041108957108)","(18, 2017.8433222908645)",3.046983463564785,-0.353556799034218

bank,"(1453, 3494)","(1446, 3518.1266584336945)","(7, 955.8205210851463)",3.537635852890843,-0.8717610670184743

100,"(2622, 3481)","(2609, 3495.9175374909278)","(13, 1911.6410421702926)",2.947666180984952,-0.39218199932485975

iran,"(1030, 3480)","(1012, 3417.176108693847)","(18, 10089.216611454322)",3.8813968118863853,0.751438235569043

talk,"(2362, 3470)","(2340, 3475.7274275429586)","(22, 2867.461563255439)",3.052048689032895,-0.10566753561190245

west,"(2052, 3466)","(2025, 3455.537317594989)","(27, 4566.698045184588)",3.192672159371565,0.15940851676897716

demand,"(2137, 3462)","(2121, 3474.71792204556)","(16, 2124.0456024114364)",3.1521054212343484,-0.3076503613558035

becam,"(2484, 3459)","(2451, 3429.2901746626285)","(33, 6584.541367475453)",3.001710105240527,0.4301203636120996

hit,"(2491, 3453)","(2478, 3470.679900055966)","(13, 1593.034201808577)",2.9988972768971474,-0.5294135666706152

fals,"(1828, 3447)","(1808, 3448.4707791131996)","(20, 3292.2706837377264)",3.308198962828403,-0.023717794905875444

wrote,"(2518, 3441)","(2451, 3359.6342953421336)","(67, 12000.857653624615)",2.988121310552656,0.8580848988283789

red,"(2031, 3438)","(2014, 3438.3757241392145)","(17, 3398.472963858298)",3.202953264324386,-0.005870622231721412

decis,"(2373, 3430)","(2311, 3371.7483613109152)","(62, 9558.205210851464)",3.047404587128661,0.7246631978260496

dead,"(2149, 3428)","(2125, 3408.0905592172603)","(24, 5522.518566269734)",3.1465086527423,0.30062552266033316

held,"(2671, 3421)","(2627, 3386.8909437718926)","(44, 7009.3504879577395)",2.92915832530435,0.4890238185993987

huge,"(2653, 3420)","(2641, 3437.3662186418164)","(12, 1593.034201808577)",2.935917391252833,-0.5218465148830311

radio,"(1870, 3418)","(1850, 3425.2521526730347)","(20, 2655.0570030142953)",3.2854965122100968,-0.1440344264016632

complet,"(2708, 3404)","(2690, 3414.147592201651)","(18, 2336.45016265258)",2.91540652901609,-0.2266233257941629

third,"(2378, 3399)","(2351, 3395.9764932484786)","(27, 3717.0798042200136)",3.0453007405224852,0.04724183027081086

seem,"(2641, 3398)","(2614, 3394.96698775108)","(27, 3717.0798042200136)",2.94044894993076,0.04740420059836192

sent,"(2472, 3398)","(2445, 3391.938471258885)","(27, 4035.686644581729)",3.0065505809898703,0.09461003345442487

twitter,"(2434, 3397)","(2420, 3414.147592201651)","(14, 1593.034201808577)",3.0220351819750437,-0.5165233900227391

ad,"(2671, 3396)","(2613, 3351.5582513629456)","(58, 8071.373289163458)",2.92915832530435,0.606977962428612

moment,"(2462, 3391)","(2439, 3391.938471258885)","(23, 3292.2706837377264)",3.0106022862207196,-0.015135477290399435

articl,"(2602, 3386)","(2598, 3414.147592201651)","(4, 424.80912048228726)",2.9553199629427294,-0.9982438464286346

focu,"(2541, 3372)","(2519, 3378.8148997927046)","(22, 2655.0570030142953)",2.9790324943315776,-0.1354602116086593

need,"(2679, 3368)","(2655, 3367.7103393213215)","(24, 3398.472963858298)",2.9261688981686738,0.004567258988297462

religi,"(1561, 3363)","(1496, 3188.0183607843924)","(65, 21771.467424717222)",3.4659919355733204,0.9941361141547413

leader,"(2235, 3363)","(2176, 3295.025943508631)","(59, 10514.02573193661)",3.107289728416183,0.7988547091321931

massiv,"(2369, 3363)","(2349, 3371.7483613109152)","(20, 2442.6524427731515)",3.049090857078425,-0.18792156044945085

march,"(2095, 3354)","(2049, 3283.921383037248)","(46, 10726.430292177753)",3.1719445301837683,0.8121027767056914

himself,"(2262, 3352)","(2218, 3315.2160534566005)","(44, 7221.755048198884)",3.0952874506235823,0.5293078790836083

network,"(2181, 3329)","(2162, 3335.40616340457)","(19, 2655.0570030142953)",3.1317352895532,-0.12742676887068882

seri,"(2353, 3320)","(2328, 3304.1114929852174)","(25, 4991.507165666875)",3.0558645166087457,0.24993911723471873

six,"(2571, 3317)","(2547, 3304.1114929852174)","(24, 4672.90032530516)",2.9673003195597567,0.20422181458626154

dollar,"(1991, 3307)","(1976, 3315.2160534566005)","(15, 2442.6524427731515)",3.222833646722545,-0.17673447872463843

father,"(1570, 3306)","(1535, 3286.949899529443)","(35, 5310.114006028591)",3.4602469944567313,0.2983952422774325

role,"(2458, 3286)","(2427, 3266.7597895814733)","(31, 5310.114006028591)",3.0122275760831885,0.30293624336543923

septemb,"(2002, 3282)","(1984, 3290.987921519037)","(18, 2336.45016265258)",3.21732702487835,-0.201476398558046

morn,"(2233, 3281)","(2213, 3288.96891052424)","(20, 2442.6524427731515)",3.1081845430255735,-0.17152472539064312

civil,"(1954, 3275)","(1921, 3263.731273089278)","(33, 4460.495765064016)",3.241581662403839,0.18131590337961256

although,"(2572, 3271)","(2543, 3262.7217675918796)","(29, 4141.888924702301)",2.9669116077457978,0.13391978143503924

seriou,"(2572, 3263)","(2550, 3261.712262094481)","(22, 3398.472963858298)",2.9669116077457978,0.020961485606236785

car,"(1505, 3256)","(1495, 3273.8263280632627)","(10, 1380.6296415674335)",3.5024994771924804,-0.5951660085141662

front,"(2404, 3247)","(2367, 3237.4841301569177)","(37, 4248.091204822873)",3.0344315226932674,0.1548239096402979

brought,"(2525, 3245)","(2493, 3234.4556136647225)","(32, 4354.293484943444)",2.9853463940015734,0.17140197678557212

design,"(2457, 3235)","(2439, 3241.5221521465114)","(18, 2548.8547228937236)",3.0126343116293475,-0.13504806564576288

govern,"(2151, 3233)","(2123, 3223.351053193339)","(28, 4248.091204822873)",3.145578895806744,0.1576303363044509

final,"(2640, 3233)","(2617, 3229.4080861777297)","(23, 3610.877524099442)",2.940827508384705,0.05899324056034927

main,"(2499, 3227)","(2480, 3236.474624659519)","(19, 2230.247882532008)",2.99569227435397,-0.2218359891645637

invest,"(1775, 3222)","(1773, 3250.607701623098)","(2, 212.40456024114363)",3.3376030561370023,-0.9999987727126672

western,"(1982, 3221)","(1969, 3234.4556136647225)","(13, 1805.438762049721)",3.227361728518499,-0.37630950745417524

take,"(2721, 3220)","(2698, 3226.3795696855345)","(23, 2548.8547228937236)",2.9106193641808114,-0.13213061127037862

beyond,"(2504, 3219)","(2482, 3219.313031203745)","(22, 3186.068403617154)",2.9936943515284256,-0.00521713939399604

armi,"(1658, 3215)","(1642, 3203.1609432453693)","(16, 4460.495765064016)",3.4057477187609733,0.19378290134263865

return,"(2303, 3210)","(2285, 3216.2845147115495)","(18, 2548.8547228937236)",3.077332860758597,-0.13018436587549764

50,"(2345, 3203)","(2323, 3210.2274817271586)","(22, 2442.6524427731515)",3.0592686303593633,-0.15583890461645833

london,"(1018, 3190)","(1003, 3200.132426753174)","(15, 2124.0456024114364)",3.8931031205756352,-0.24802820754420163

easili,"(2728, 3172)","(2718, 3192.056382773986)","(10, 1062.0228012057182)",2.9080511209141573,-0.7627755821762803

want,"(2379, 3171)","(2354, 3166.818745339024)","(25, 3610.877524099442)",3.0448805018207215,0.06999652340051665

sign,"(2368, 3170)","(2338, 3159.752206857235)","(30, 4248.091204822873)",3.049512869238638,0.17053636463442645

minut,"(2019, 3157)","(2003, 3168.8377563338213)","(16, 1911.6410421702926)",3.2088759902898674,-0.3174659994127774

book,"(1892, 3156)","(1865, 3153.695173872844)","(27, 3398.472963858298)",3.273807308394419,0.0387886219935798

studi,"(1935, 3152)","(1926, 3170.8567673286184)","(9, 1168.22508132629)",3.2513473650151634,-0.69477384056074

knowledg,"(2244, 3151)","(2224, 3156.7236903650396)","(20, 2548.8547228937236)",3.1032729417961136,-0.11868156974417943

region,"(2106, 3144)","(2089, 3145.6191298936565)","(17, 2973.663843376011)",3.1667104108875215,-0.02890497976121653

quickli,"(2597, 3141)","(2585, 3156.7236903650396)","(12, 1486.8319216880054)",2.9572425967734675,-0.5091342456167911

review,"(2018, 3136)","(2003, 3148.6476463858517)","(15, 1805.438762049721)",3.209371137853955,-0.35573076795890035

holi,"(1245, 3135)","(1226, 3105.238909997717)","(19, 6265.934527113737)",3.6920043314614612,0.46911072856390335

basi,"(2214, 3135)","(2202, 3151.6761628780473)","(12, 1380.6296415674335)",3.116725456223268,-0.56584584286794

nextth,"(3127, 3131)","(3127, 3160.7617123546333)","(0, 0.0)",2.771597213946626,-1.0

size,"(2016, 3129)","(2009, 3151.6761628780473)","(7, 743.4159608440027)",3.210362169102996,-0.9245844480844492

octob,"(1987, 3124)","(1961, 3092.115338531537)","(26, 6478.339087354881)",3.2248435966479922,0.4986875963780881

fight,"(2175, 3118)","(2149, 3111.295942982108)","(26, 3823.2820843405852)",3.134488721608036,0.11392282696248057

felt,"(1716, 3101)","(1679, 3089.0868220393413)","(37, 4354.293484943444)",3.371386184090526,0.20197099212906333

thu,"(2147, 3099)","(2116, 3085.0488000497476)","(31, 4566.698045184588)",3.147439274930352,0.23562216535552816

answer,"(2347, 3099)","(2324, 3099.1818770133264)","(23, 3079.8661234965825)",3.058416514931381,-0.003135800296163449

plan,"(2170, 3098)","(2157, 3109.276931987311)","(13, 1911.6410421702926)",3.1367890538700913,-0.3033891343376819

meet,"(1880, 3095)","(1847, 3057.7921516199885)","(33, 7009.3504879577395)",3.2801662933113085,0.5690695415919684

throughout,"(2487, 3094)","(2451, 3081.010778060154)","(36, 4460.495765064016)",3.0005036384328823,0.22020248232920236

store,"(1832, 3094)","(1828, 3119.371986961296)","(4, 424.80912048228726)",3.3060144826849642,-0.9964881314667341

sun,"(1445, 3092)","(1439, 3113.314953976905)","(6, 849.6182409645745)",3.5431527277895367,-0.8697822545168279

committe,"(1616, 3092)","(1599, 3085.0488000497476)","(17, 3823.2820843405852)",3.431388583826385,0.11907925743903425

novemb,"(2050, 3089)","(2020, 3080.0012725627553)","(30, 4035.686644581729)",3.193646770822425,0.15391078727216323

nextbi,"(3063, 3063)","(3063, 3092.115338531537)","(0, 0.0)",2.792269117006661,-1.0

rise,"(2173, 3061)","(2141, 3053.754129630395)","(32, 3823.2820843405852)",3.135408219626938,0.12533450061243623

rang,"(2152, 3061)","(2140, 3077.982261567958)","(12, 1274.4273614468618)",3.1451143413061473,-0.6091660220318783

multipl,"(2458, 3060)","(2436, 3064.858690101778)","(22, 2548.8547228937236)",3.0122275760831885,-0.10087841091793437

particular,"(2451, 3053)","(2425, 3051.7351186355977)","(26, 3186.068403617154)",3.0150782051515286,0.022005775917864234

field,"(1939, 3052)","(1924, 3059.8111626147856)","(15, 2230.247882532008)",3.249283487289626,-0.1838650571491035

june,"(1895, 3050)","(1870, 3033.564019682425)","(25, 4779.102605425732)",3.2722238603701252,0.28002044835070716

juli,"(1965, 3047)","(1925, 3019.4309427188464)","(40, 5947.327686752022)",3.235971120296838,0.4501133945506155

2018,"(1630, 3041)","(1612, 3042.6495691590117)","(18, 2867.461563255439)",3.4227683715902986,-0.030538078694809845

fulli,"(2498, 3036)","(2477, 3043.65907465641)","(21, 2230.247882532008)",2.996092338369547,-0.18036401721095863

ill,"(1958, 3035)","(1952, 3057.7921516199885)","(6, 637.2136807234309)",3.2395378213162966,-0.956181431494989

11,"(2337, 3025)","(2307, 2999.240832770877)","(30, 5734.923126510878)",3.0626843716932903,0.42686957897222877

room,"(1920, 3024)","(1895, 3021.4499537136435)","(25, 3292.2706837377264)",3.259125066775886,0.044786371568761085

impact,"(2198, 3023)","(2178, 3024.478470205839)","(20, 2867.461563255439)",3.123974819673481,-0.027372238690758666

term,"(2282, 3021)","(2267, 3030.53550319023)","(15, 2017.8433222908645)",3.0864888368248753,-0.24579671191163155

imag,"(1766, 3016)","(1751, 3018.4214372214483)","(15, 2761.259283134867)",3.3426832205962733,-0.04653247157660312

allow,"(2303, 3015)","(2275, 3001.259843765674)","(28, 4460.495765064016)",3.077332860758597,0.23842535799853182

stay,"(2410, 3011)","(2394, 3019.4309427188464)","(16, 2124.0456024114364)",3.031939930523501,-0.207706813140634

train,"(1669, 3007)","(1656, 3012.364404237057)","(13, 2442.6524427731515)",3.399139500552711,-0.11609169162910571

paul,"(1691, 3000)","(1661, 2983.0887448125013)","(30, 4779.102605425732)",3.3860526443357024,0.29225728899820047

foundat,"(1647, 2996)","(1624, 2994.1933052838845)","(23, 3186.068403617154)",3.412399896170149,0.032030240469712146

knew,"(2066, 2992)","(2029, 2969.965173346321)","(37, 5310.114006028591)",3.185876346605093,0.37477687551228955

resourc,"(1903, 2990)","(1882, 2991.1647887916893)","(21, 2867.461563255439)",3.268013549429749,-0.021566818101151464

wall,"(1888, 2986)","(1867, 2982.0792393151028)","(21, 3398.472963858298)",3.2759224802474765,0.06970279266685431

violenc,"(1608, 2984)","(1573, 2951.7940743931485)","(35, 6372.136807234308)",3.4363479889451787,0.5222050246795393

9,"(2039, 2981)","(2024, 2991.1647887916893)","(15, 1911.6410421702926)",3.1990241791656,-0.2750835085920902

